Date,DateCat,Year,Month,Longitude,Latitude,Station,NISKIN,Depth (m),Depth,pH,pCO2 µatm,Record No,CTDPRS_DBAR,Depth Category,CTDTMP_DEG_C_ITS90,CTD Salinity (PSU),SIGMATHETA_KG_M3,CTDOXY_MG_L_AVG,OXYGEN_UMOL_KG,"DIC
(µmol/kg)","TAlk
(µmol/kg)",PHOSPHATE umol_kg,SILICATE umol_kg,Aragonite,O2 in mg/l
7/22/16,7/1/16,2016,Jul,-123.0177,48.2708,P22,4,26,Mid,7.776283291,744.6075717,33CB20160707,25.819,Mid 20-30m,10.6672,30.793,23.559,5.8058,186.3,2041,2109.9,,,1.012039828,6.101
7/22/16,7/1/16,2016,Jul,-123.018,48.2713,P22,3,50,Mid,7.744562582,813.8517473,33CB20160707,50.225,Mid 40-60m,9.4052,31.9711,24.684,4.8656,153.6,2106.2,2165.6,,,0.944290776,5.037
7/22/16,7/1/16,2016,Jul,-123.0183,48.2716,P22,2,79,Deep,7.705383023,898.1243016,33CB20160707,79.542,Mid 70-90m,8.6834,32.5586,25.256,4.3481,138,2144.4,2191.9,,,0.861499532,4.5265
7/22/16,7/1/16,2016,Jul,-123.0187,48.2716,P22,1,92,Deep,7.691157122,932.1468323,33CB20160707,92.205,Deep 70-90m,8.446,32.7304,25.426,4.0637,129.2,2161.4,2204.6,,,0.834198882,4.2395
7/7/16,7/1/16,2016,Jul,-122.4541,47.706,P28,12,2,Surface,8.011287945,402.4161532,33CB20160707,1.62,Surf-10m,13.1642,29.1975,21.872,8.9785,269.9,1877,2023.4,,,1.681697037,8.824
7/7/16,7/1/16,2016,Jul,-122.4543,47.7057,P28,10,6,5-m,8.001728666,413.2142776,33CB20160707,6.061,Surf-10m,13.0607,29.2135,21.904,8.8814,279.1,1885.5,2028.3,,,1.647359454,9.126
7/7/16,7/1/16,2016,Jul,-122.4545,47.7055,P28,9,11,Mid,8.047583143,369.0754685,33CB20160707,10.962,Surf-10m,12.9022,29.2428,21.957,8.7398,279.7,1884.5,2044.4,,,1.809006909,9.147
7/7/16,7/1/16,2016,Jul,-122.4545,47.7053,P28,8,21,Mid,7.926924937,500.0084782,33CB20160707,20.985,Mid 20-30m,12.5894,29.3156,22.071,8.0056,250.7,1916,2031.8,,,1.393907388,8.2
7/7/16,7/1/16,2016,Jul,-122.4547,47.7052,P28,7,31,Mid,7.904629104,530.4494843,33CB20160707,30.996,Mid 20-30m,12.1686,29.4282,22.236,7.3162,232.8,1935.6,2043.3,,,1.319588109,7.614
7/7/16,7/1/16,2016,Jul,-122.4549,47.7051,P28,6,51,Mid,7.848559634,609.3881785,33CB20160707,50.981,Mid 40-60m,11.8374,29.5498,22.39,6.8095,215.2,1956.4,2046.1,,,1.161826841,7.042
7/7/16,7/1/16,2016,Jul,-122.455,47.7048,P28,5,80,Deep,7.837796629,625.0657147,33CB20160707,80.882,Deep 70-90m,11.6085,29.8182,22.639,6.6801,211.8,1968.4,2055.4,,,1.133910555,6.93
7/7/16,7/1/16,2016,Jul,-122.4553,47.7046,P28,4,110,Deep,7.840827568,620.7010501,33CB20160707,110.885,Deep 100-120m,11.4563,29.9417,22.761,6.5535,207.3,1978.1,2066.5,,,1.139898447,6.785
7/7/16,7/1/16,2016,Jul,-122.455,47.7046,P28,3,150,Deep,7.827969608,638.1575533,33CB20160707,150.872,Deep 140-180m,11.3539,29.945,22.782,6.4096,202,1982.5,2067.1,,,1.100887813,6.609
7/7/16,7/1/16,2016,Jul,-122.4549,47.7044,P28,1,184,Deep,7.825630338,640.4230549,33CB20160707,185.476,Deep 140-180m,11.3227,29.99,22.822,6.3473,204.7,1986.6,2071.1,,,1.093248057,6.701
7/7/16,7/1/16,2016,Jul,-122.4549,47.7044,P28,2,184,Deep,,,33CB20160707,185.438,Deep 140-180m,11.3257,29.989,22.821,6.3407,206.2,,,,,,6.747
7/25/16,7/1/16,2016,Jul,-122.7093,47.2763,P38,12,2,Surface,8.079900671,336.0498819,33CB20160707,2.051,Surf-10m,14.0556,29.0599,21.591,8.9306,295.3,1842,2018.1,,,1.978607371,9.653
7/25/16,7/1/16,2016,Jul,-122.7093,47.2763,P38,9,5,5-m,7.879294059,565.983028,33CB20160707,5.078,Surf-10m,13.5232,29.1575,21.772,7.2681,232.4,1920.9,2024.9,,,1.302508757,7.599
7/25/16,7/1/16,2016,Jul,-122.7093,47.2763,P38,8,10,Mid,7.869987186,580.115405,33CB20160707,10.034,Surf-10m,13.4754,29.2748,21.872,7.201,225.8,1928.8,2030.5,,,1.281289763,7.383
7/25/16,7/1/16,2016,Jul,-122.7092,47.2764,P38,6,21,Mid,7.835119808,632.2154632,33CB20160707,21.057,Mid 20-30m,13.2305,29.2795,21.922,6.7486,213.3,1940.5,2030.7,,,1.179428228,6.9735
7/25/16,7/1/16,2016,Jul,-122.7092,47.2765,P38,5,30,Mid,7.828599921,642.0693091,33CB20160707,30.267,Mid 20-30m,13.1741,29.2945,21.945,6.6857,211.6,1943.3,2031.5,,,1.160676086,6.9185
7/25/16,7/1/16,2016,Jul,-122.7092,47.2766,P38,4,50,Mid,7.765268159,749.1608141,33CB20160707,50.295,Mid 40-60m,12.7149,29.294,22.031,6.0171,189.1,1963.3,2031.6,,,0.995825797,6.185
7/25/16,7/1/16,2016,Jul,-122.7091,47.2767,P38,3,81,Deep,7.782230293,718.615987,33CB20160707,81.458,Deep 70-90m,12.7878,29.4558,22.143,6.1545,193.8,1966.9,2041.4,,,1.04042305,6.34
7/25/16,7/1/16,2016,Jul,-122.709,47.2768,P38,1,88,Deep,7.783042079,716.728989,33CB20160707,89.114,Deep 70-90m,12.7971,29.4816,22.161,6.1694,193.2,1967.2,2042.2,,,1.042720982,6.3185
7/7/16,7/1/16,2016,Jul,-122.5578,48.2456,P4,12,2,Surface,8.109203246,274.0886322,33CB20160707,1.702,Surf-10m,13.6681,22.1145,16.316,10.7554,329.9,1517.5,1644.4,,,1.439848693,10.729
7/7/16,7/1/16,2016,Jul,-122.5574,48.2454,P4,9,6,5-m,7.739933485,765.9272588,33CB20160707,5.866,Surf-10m,11.1689,27.7997,21.148,6.5284,211.9,1884.6,1933,,,0.821079885,6.924
7/7/16,7/1/16,2016,Jul,-122.5566,48.245,P4,7,11,Mid,7.602011372,1094.132685,33CB20160707,11,Surf-10m,10.643,28.714,21.946,5.2957,168,1977.3,1992.6,,,0.627665593,5.493
7/7/16,7/1/16,2016,Jul,-122.5559,48.2446,P4,5,20,Mid,7.587773411,1136.522144,33CB20160707,20.603,Mid 20-30m,10.4697,28.8483,22.078,4.977,157,1994,2005.7,,,0.609432711,5.133
7/7/16,7/1/16,2016,Jul,-122.5553,48.2443,P4,3,31,Mid,7.563489596,1204.365253,33CB20160707,30.839,Mid 20-30m,10.3928,29.0405,22.24,4.8125,153,2004.3,2010.2,,,0.579257947,5.005
7/7/16,7/1/16,2016,Jul,-122.5548,48.2438,P4,2,51,Mid,7.582179142,1156.842978,33CB20160707,51.028,Mid 40-60m,10.3983,29.1182,22.3,4.6002,145.6,2014.2,2025.3,,,0.60792013,4.7625
7/7/16,7/1/16,2016,Jul,-122.5546,48.2434,P4,1,74,Deep,7.588045183,1136.363377,33CB20160707,74.736,Mid 70-90m,10.4835,29.3059,22.432,4.6988,149.2,2011,2024.6,,,0.618703108,4.8815
7/23/16,7/1/16,2016,Jul,-123.0233,47.3565,P402,12,2,Surface,8.00908341,403.3096016,33CB20160707,1.963,Surf-10m,17.9222,26.8865,19.089,9.1396,292.5,1796.4,1954.6,,,1.836763186,9.538
7/23/16,7/1/16,2016,Jul,-123.0234,47.3565,P402,9,6,5-m,7.695949536,912.5026386,33CB20160707,6.056,Surf-10m,17.1936,27.2035,19.498,9.2593,209.8,1941.7,2000.2,,,0.96730658,6.846
7/23/16,7/1/16,2016,Jul,-123.0234,47.3565,P402,7,11,Mid,7.332303406,2174.098168,33CB20160707,11.248,Surf-10m,13.0331,28.7464,21.548,5.5087,,2096.1,2047.1,,,0.391459293,
7/23/16,7/1/16,2016,Jul,-123.0234,47.3565,P402,5,21,Deep,7.214013464,2830.126347,33CB20160707,21.114,Mid 20-30m,10.942,29.4789,22.49,0.8057,21.4,2146.8,2054.1,,,0.280992018,0.701
7/23/16,7/1/16,2016,Jul,-123.0234,47.3566,P402,3,31,Deep,7.229203746,2728.747356,33CB20160707,31.119,Mid 20-30m,10.8399,29.5832,22.589,0.6329,21.6,2145,2057.5,,,0.290416402,0.706
7/23/16,7/1/16,2016,Jul,-123.0234,47.3566,P402,1,41,Deep,7.21713309,2802.107268,33CB20160707,40.927,Mid 40-60m,10.8692,29.5876,22.587,0.7132,19.3,2146.7,2055.4,,,0.282420974,0.631
7/22/16,7/1/16,2016,Jul,-122.6057,47.8929,P8,12,2,Surface,7.892888793,552.7049082,33CB20160707,1.854,Surf-10m,13.0196,29.6911,22.281,7.388,230.9,1949,2058.5,,,1.351283998,7.554
7/22/16,7/1/16,2016,Jul,-122.6057,47.893,P8,10,5,5-m,7.885695657,563.421099,33CB20160707,5.352,Surf-10m,12.6824,29.8734,22.486,7.0674,221.9,1959.8,2066.4,,,1.324027175,7.261
7/22/16,7/1/16,2016,Jul,-122.6058,47.8931,P8,9,10,Mid,7.873344102,581.8210677,33CB20160707,10.324,Surf-10m,12.3418,30.0455,22.682,6.8162,215.2,1972.3,2074.3,,,1.282814798,7.042
7/22/16,7/1/16,2016,Jul,-122.6058,47.8934,P8,8,20,Mid,7.847254508,620.1805639,33CB20160707,20.343,Mid 20-30m,12.1391,30.1348,22.789,6.6404,210.2,1981.9,2075.3,,,1.207212961,6.88
7/22/16,7/1/16,2016,Jul,-122.6058,47.8938,P8,6,30,Mid,7.847085464,619.6895675,33CB20160707,30.469,Mid 20-30m,12.108,30.1542,22.809,6.6459,211.1,1982.2,2075.6,,,1.204721214,6.909
7/22/16,7/1/16,2016,Jul,-122.6058,47.8943,P8,5,51,Mid,7.841727149,627.0553016,33CB20160707,50.908,Mid 40-60m,11.6664,30.4305,23.103,6.4455,206.7,1993.2,2084.4,,,1.180457937,6.767
7/22/16,7/1/16,2016,Jul,-122.6058,47.8948,P8,4,81,Deep,7.817595951,665.4822372,33CB20160707,81.242,Deep 70-90m,11.5455,30.5083,23.185,6.3562,200.6,2007,2091.1,,,1.118853358,6.567
7/22/16,7/1/16,2016,Jul,-122.6061,47.8953,P8,3,110,Deep,7.82492252,653.5473336,33CB20160707,111.134,Deep 100-120m,11.3323,30.6715,23.35,6.2456,197.8,2016,2102.6,,,1.133292372,6.477
7/22/16,7/1/16,2016,Jul,-122.6064,47.8958,P8,1,125,Deep,7.819866274,660.191692,33CB20160707,126.257,Deep 100-120m,11.293,30.696,23.376,6.2125,197.7,2016.3,2101.4,,,1.117731904,6.474
9/23/16,9/1/16,2016,Sep,-123.1083,47.4272,P12,12,2,Surface,8.008053596,402.4485753,33CB20160921,1.758,Surf-10m,13.3088,27.9003,20.843,9.8281,296.4,1843.9,1983.3,,,1.601855776,9.6825
9/23/16,9/1/16,2016,Sep,-123.1083,47.427,P12,9,5,5-m,7.351125359,2063.05651,33CB20160921,5.486,Surf-10m,11.8229,29.6988,22.508,2.2816,74.7,2103.5,2057.9,,,0.399451313,2.444
9/23/16,9/1/16,2016,Sep,-123.1084,47.4268,P12,7,11,Mid,7.337063992,2136.414111,33CB20160921,10.538,Surf-10m,11.4396,29.9643,22.782,1.4161,59.5,2121.2,2070.3,,,0.385541475,1.9465
9/23/16,9/1/16,2016,Sep,-123.1084,47.4267,P12,6,21,Mid,7.481499502,1514.479512,33CB20160921,21.095,Mid 20-30m,11.6125,30.2033,22.937,2.9024,97.6,2083.1,2074,,,0.53826893,3.1945
9/23/16,9/1/16,2016,Sep,-123.1085,47.4266,P12,5,31,Mid,7.545375818,1302.24103,33CB20160921,31.082,Mid 20-30m,11.8409,30.3297,22.994,3.539,123.2,2071.7,2080.7,,,0.628215039,4.0325
9/23/16,9/1/16,2016,Sep,-123.1085,47.4264,P12,4,51,Mid,7.567774892,1233.114974,33CB20160921,51.042,Mid 40-60m,11.9479,30.4123,23.039,3.6997,124.5,2068.4,2084.1,,,0.663474264,4.0765
9/23/16,9/1/16,2016,Sep,-123.1086,47.4262,P12,3,81,Deep,7.592199177,1161.789638,33CB20160921,81.189,Deep 70-90m,11.937,30.5373,23.138,4.0006,128,2068.9,2091.7,,,0.701707351,4.1905
9/23/16,9/1/16,2016,Sep,-123.1087,47.426,P12,1,117,Deep,7.582141015,1186.732887,33CB20160921,117.815,Deep 100-120m,11.9054,30.5831,23.179,3.8209,124.6,2073.6,2094.2,,,0.684515728,4.08
9/22/16,9/1/16,2016,Sep,-123.0203,48.2693,P22,12,2,Surface,7.716738055,868.4982835,33CB20160921,1.769,Surf-10m,10.9442,31.1137,23.761,5.4409,175,2066.2,2120.4,,,0.91359943,5.7315
9/22/16,9/1/16,2016,Sep,-123.0204,48.2697,P22,9,6,5-m,7.725149989,850.9778364,33CB20160921,5.514,Surf-10m,10.8056,31.1481,23.812,5.2308,168.5,2067.6,2123.8,,,0.926990858,5.5195
9/22/16,9/1/16,2016,Sep,-123.0204,48.27,P22,8,10,Mid,7.717084331,867.4170613,33CB20160921,10.284,Surf-10m,10.76,31.1884,23.851,5.203,166.3,2070.4,2124.3,,,0.910003461,5.4485
9/22/16,9/1/16,2016,Sep,-123.0206,48.2704,P22,5,20,Mid,7.715465039,871.7035574,33CB20160921,20.582,Mid 20-30m,10.6788,31.3146,23.963,5.1142,164.5,2077.4,2131.1,,,0.908212232,5.3905
9/22/16,9/1/16,2016,Sep,-123.0207,48.2705,P22,4,30,Mid,7.673100054,976.2963322,33CB20160921,30.451,Mid 20-30m,9.4747,32.2885,24.921,4.0357,130.1,2137.8,2178,,,0.823579133,4.267
9/22/16,9/1/16,2016,Sep,-123.0206,48.2708,P22,3,50,Mid,7.668739289,987.7794113,33CB20160921,50.834,Mid 40-60m,9.2473,32.5175,25.136,3.9443,126.4,2151.2,2190.2,,,0.815005137,4.1475
9/22/16,9/1/16,2016,Sep,-123.0209,48.2706,P22,2,81,Deep,7.6419342,1055.205915,33CB20160921,81.692,Deep 70-90m,8.6041,32.8989,25.534,3.3426,108.6,2180.3,2210.6,,,0.759928602,3.562
9/22/16,9/1/16,2016,Sep,-123.0209,48.2706,P22,1,105,Deep,7.619988933,1109.826389,33CB20160921,105.313,Deep 100-120m,8.4602,32.9903,25.628,3.2063,103.3,2188.6,2212.6,,,0.720458307,3.391
9/21/16,9/1/16,2016,Sep,-122.4537,47.7071,P28,12,2,Surface,7.732454127,831.3184176,33CB20160921,1.904,Surf-10m,13.2863,30.3118,22.709,5.8992,190.9,2012.3,2077.3,,,0.996894398,6.246
9/21/16,9/1/16,2016,Sep,-122.4538,47.7068,P28,10,6,5-m,7.741551699,813.2777468,33CB20160921,5.496,Surf-10m,13.3013,30.311,22.706,5.9443,189.4,2011.5,2079.3,,,1.017510906,6.1995
9/21/16,9/1/16,2016,Sep,-122.4536,47.7065,P28,9,10,Mid,7.722017835,852.2273845,33CB20160921,10.451,Surf-10m,13.2487,30.3172,22.721,5.8104,186.1,2015.5,2077.5,,,0.972940964,6.09
9/21/16,9/1/16,2016,Sep,-122.4534,47.7064,P28,8,21,Mid,7.721323655,853.0284713,33CB20160921,20.851,Mid 20-30m,13.0616,30.3674,22.796,5.5128,172.7,2019.2,2080.6,,,0.965889961,5.653
9/21/16,9/1/16,2016,Sep,-122.4534,47.7062,P28,7,31,Mid,,,33CB20160921,31.156,Mid 20-30m,12.955,30.4236,22.86,5.3439,168.6,,2083.1,,,,5.517
9/21/16,9/1/16,2016,Sep,-122.4533,47.7061,P28,6,51,Mid,7.719605378,856.4731098,33CB20160921,51.204,Mid 40-60m,12.7381,30.4987,22.959,5.2036,165.9,2031.1,2091.6,,,0.955037178,5.43
9/21/16,9/1/16,2016,Sep,-122.4535,47.7058,P28,5,81,Deep,,,33CB20160921,81.916,Deep 70-90m,12.4581,30.6267,23.111,5.1921,170.1,,2091.9,,,,5.569
9/21/16,9/1/16,2016,Sep,-122.4536,47.7055,P28,4,111,Deep,7.730373664,831.5024921,33CB20160921,111.365,Deep 100-120m,12.3282,30.6951,23.188,5.2032,166.4,2042,2105.4,,,0.966029539,5.449
9/21/16,9/1/16,2016,Sep,-122.454,47.7053,P28,3,150,Deep,7.692624376,905.1758458,33CB20160921,151.438,Deep 140-180m,12.1971,30.7528,23.257,5.0029,162.9,2046.4,2099.1,,,0.881328009,5.3345
9/21/16,9/1/16,2016,Sep,-122.4544,47.7051,P28,1,183,Deep,7.684609636,921.3443703,33CB20160921,184.538,Deep 140-180m,12.0895,30.8135,23.324,4.7944,154.7,2053.5,2104.2,,,0.862865032,5.067
9/21/16,9/1/16,2016,Sep,-122.4544,47.7051,P28,2,183,Deep,,,33CB20160921,184.785,Deep 140-180m,12.0904,30.8131,23.323,4.7989,154.8,,,,,,5.0675
9/25/16,9/1/16,2016,Sep,-122.7088,47.2758,P38,12,2,Surface,7.807113818,687.9330157,33CB20160921,1.927,Surf-10m,14.367,29.9342,22.202,7.3879,166.2,1967.2,2056.8,,,1.195151067,5.4345
9/25/16,9/1/16,2016,Sep,-122.7088,47.2759,P38,9,6,5-m,7.655766011,994.8109606,33CB20160921,5.742,Surf-10m,13.9136,29.9487,22.305,5.4583,209.6,2002.9,2047.3,,,0.847810331,6.858
9/25/16,9/1/16,2016,Sep,-122.7088,47.2759,P38,8,11,Mid,7.715654806,862.761271,33CB20160921,10.708,Surf-10m,13.9399,30.0015,22.341,5.8763,172.5,1998.1,2059.5,,,0.97112002,5.6425
9/25/16,9/1/16,2016,Sep,-122.7088,47.276,P38,7,21,Mid,7.688060335,924.5929409,33CB20160921,20.695,Mid 20-30m,13.7459,30.0663,22.429,5.2946,205.1,2013.1,2066.5,,,0.912096237,6.71
9/25/16,9/1/16,2016,Sep,-122.7087,47.276,P38,6,31,Mid,7.638708086,1039.348072,33CB20160921,30.704,Mid 20-30m,13.6378,30.0987,22.476,4.9691,162.6,2021.8,2061.4,,,0.814593258,5.319
9/25/16,9/1/16,2016,Sep,-122.7087,47.2761,P38,5,50,Mid,7.647079198,1017.833664,33CB20160921,50.711,Mid 40-60m,13.5262,30.1488,22.536,4.737,162.7,2024.8,2066.7,,,0.827136312,5.323
9/25/16,9/1/16,2016,Sep,-122.7086,47.2762,P38,3,81,Deep,7.655980719,993.8322828,33CB20160921,81.125,Deep 70-90m,13.3978,30.2168,22.614,5.0401,168,2026.9,2071.3,,,0.839418767,5.497
9/25/16,9/1/16,2016,Sep,-122.7085,47.2763,P38,1,85,Deep,7.668809495,963.5977878,33CB20160921,86.115,Deep 70-90m,13.395,30.2184,22.616,5.0343,163.1,2025.7,2073.7,,,0.863392743,5.3375
9/21/16,9/1/16,2016,Sep,-122.5542,48.2401,P4,12,2,Surface,8.068486233,319.717163,33CB20160921,1.837,Surf-10m,14.0026,25.6001,18.937,9.3199,310.3,1657.5,1799.4,,,1.598389907,10.118
9/21/16,9/1/16,2016,Sep,-122.5542,48.2402,P4,9,5,5-m,7.731739121,800.9121771,33CB20160921,4.92,Surf-10m,12.9137,27.8482,20.877,6.0395,171.1,1911.6,1965.4,,,0.879482188,5.5885
9/21/16,9/1/16,2016,Sep,-122.5541,48.2403,P4,7,10,Mid,7.590289814,1145.85397,33CB20160921,9.903,Surf-10m,12.3448,29.3417,22.137,4.1662,130.8,1998.5,2018.7,,,0.672610537,4.2785
9/21/16,9/1/16,2016,Sep,-122.5541,48.2405,P4,5,21,Mid,7.466247971,1559.472199,33CB20160921,20.851,Mid 20-30m,11.7077,29.6585,22.497,2.8485,94,2064.8,2051.3,,,0.510478978,3.0765
9/21/16,9/1/16,2016,Sep,-122.554,48.2407,P4,3,30,Mid,7.509488986,1407.851322,33CB20160921,30.199,Mid 20-30m,11.7789,29.9348,22.699,3.1279,112.8,2060.2,2059.1,,,0.568207891,3.6895
9/21/16,9/1/16,2016,Sep,-122.554,48.2408,P4,2,50,Mid,7.536065096,1323.992955,33CB20160921,50.242,Mid 40-60m,11.8916,30.1419,22.839,3.1874,113.3,2063.2,2070.3,,,0.609827861,3.7095
9/21/16,9/1/16,2016,Sep,-122.554,48.2411,P4,1,79,Deep,7.545468911,1295.518717,33CB20160921,79.76,Mid 70-90m,12.0345,30.3047,22.939,3.2637,113.1,2068.4,2079.3,,,0.629075535,3.7035
9/23/16,9/1/16,2016,Sep,-123.0234,47.3581,P402,12,2,Surface,8.121681707,297.1428039,33CB20160921,1.759,Surf-10m,14.9502,26.314,19.298,10.1816,304.1,1757.3,1937.5,,,2.009345565,9.919
9/23/16,9/1/16,2016,Sep,-123.0234,47.3579,P402,9,5,5-m,7.996919528,406.4861679,33CB20160921,5.265,Surf-10m,13.435,28.4414,21.236,5.4,243.9,1819.8,1957.7,,,1.569485233,7.9715
9/23/16,9/1/16,2016,Sep,-123.0234,47.3577,P402,7,10,Mid,7.424816935,1739.666428,33CB20160921,10.442,Surf-10m,12.001,29.7827,22.541,2.5942,80.9,2092,2068,,,0.476976733,2.6465
9/23/16,9/1/16,2016,Sep,-123.0234,47.3575,P402,5,20,Deep,7.414726359,1780.184474,33CB20160921,20.485,Mid 20-30m,11.6631,30.1483,22.885,2.3291,73.2,2103.9,2076.6,,,0.46531206,2.397
9/23/16,9/1/16,2016,Sep,-123.0234,47.3573,P402,3,31,Deep,7.441064106,1671.137697,33CB20160921,30.924,Mid 20-30m,11.6724,30.1897,22.916,2.4546,81.2,2098.4,2078.5,,,0.493874117,2.657
9/23/16,9/1/16,2016,Sep,-123.0234,47.3572,P402,1,43,Deep,7.459188168,1597.843977,33CB20160921,42.892,Mid 40-60m,11.7032,30.2237,22.936,2.6258,83.3,2092.7,2078.2,,,0.514361122,2.7265
9/22/16,9/1/16,2016,Sep,-122.6054,47.9002,P8,12,2,Surface,7.760600565,776.3424971,33CB20160921,1.758,Surf-10m,12.8619,30.2752,22.763,6.2151,197.9,2012.1,2083.7,,,1.043397216,6.4765
9/22/16,9/1/16,2016,Sep,-122.6053,47.9,P8,10,6,5-m,7.762545277,771.8711695,33CB20160921,5.728,Surf-10m,12.779,30.2928,22.792,6.1189,201,2011.7,2083.6,,,1.044264738,6.58
9/22/16,9/1/16,2016,Sep,-122.6053,47.8997,P8,9,11,Mid,7.743395053,807.7753669,33CB20160921,10.812,Surf-10m,12.4145,30.4202,22.959,5.5786,184.2,2020.1,2085.4,,,0.991613295,6.0295
9/22/16,9/1/16,2016,Sep,-122.6052,47.8993,P8,8,21,Mid,7.671140622,961.2307577,33CB20160921,20.736,Mid 20-30m,12.2018,30.6315,23.162,5.4626,174.1,2038.8,2083.6,,,0.844714386,5.7005
9/22/16,9/1/16,2016,Sep,-122.6052,47.899,P8,6,31,Mid,7.641892209,1030.048843,33CB20160921,31.07,Mid 20-30m,11.9718,30.8131,23.345,5.2094,169.5,2048.9,2085.4,,,0.788778636,5.549
9/22/16,9/1/16,2016,Sep,-122.6052,47.8988,P8,5,51,Mid,7.629956139,1057.996609,33CB20160921,51.132,Mid 40-60m,11.7959,30.9522,23.485,5.2117,167,2055.3,2088.5,,,0.765119872,5.47
9/22/16,9/1/16,2016,Sep,-122.6052,47.8985,P8,4,80,Deep,7.634406705,1045.829488,33CB20160921,81.073,Deep 70-90m,11.6226,31.057,23.598,5.1202,164.1,2062.4,2096.8,,,0.769608031,5.3755
9/22/16,9/1/16,2016,Sep,-122.6052,47.8983,P8,3,110,Deep,7.644506192,1020.493621,33CB20160921,111.144,Deep 100-120m,11.424,31.1582,23.712,5.0007,159.5,2070.1,2107.2,,,0.783521907,5.2235
9/22/16,9/1/16,2016,Sep,-122.6052,47.8981,P8,1,119,Deep,7.675260975,949.1928121,33CB20160921,119.754,Deep 100-120m,11.4025,31.1678,23.723,4.9883,159.7,2069.8,2115.5,,,0.839271983,5.2315
10/27/16,10/1/16,2016,Oct,-122.4533,47.7089,P28,12,1,Surface,7.721968174,839.5249983,3.2172E+11,1.184,Surf-10m,12.3178,29.6053,22.346,6.6864,222.5,1987.3,2042.9,,,0.90968994,7.28
10/27/16,10/1/16,2016,Oct,-122.4533,47.7087,P28,9,5,5-m,7.711117001,864.6838799,3.2172E+11,4.834,Surf-10m,12.3198,29.6141,22.352,7.0439,215.5,1996.6,2049.4,,,0.891578183,7.05
10/27/16,10/1/16,2016,Oct,-122.4533,47.7085,P28,8,10,Mid,7.676218462,950.9321045,3.2172E+11,9.982,Surf-10m,12.3789,29.8484,22.523,6.6441,191.6,2027.7,2072.2,,,0.842224886,6.27
10/27/16,10/1/16,2016,Oct,-122.4534,47.7083,P28,7,20,Mid,7.673198393,958.5383934,3.2172E+11,20.178,Mid 20-30m,12.3653,30.3799,22.937,5.576,184.2,2037.8,2083.2,,,0.849319778,6.03
10/27/16,10/1/16,2016,Oct,-122.4534,47.708,P28,6,30,Mid,7.639586867,1039.194057,3.2172E+11,30.411,Mid 20-30m,12.2829,30.4837,23.033,5.3814,180.5,2048.2,2084.5,,,0.788776387,5.91
10/27/16,10/1/16,2016,Oct,-122.4535,47.7076,P28,5,50,Mid,7.659844651,990.2790072,3.2172E+11,50.728,Mid 40-60m,12.19,30.535,23.09,5.7327,180.5,2051.5,2093.4,,,0.823725148,5.91
10/27/16,10/1/16,2016,Oct,-122.4535,47.7071,P28,3,81,Deep,7.64227213,1025.860296,3.2172E+11,81.237,Deep 70-90m,11.7513,30.5931,23.214,6.0038,183.9,2053.6,2089.5,,,0.776513445,6.02
10/27/16,10/1/16,2016,Oct,-122.4536,47.7066,P28,2,111,Deep,7.653180293,996.46675,3.2172E+11,111.624,Deep 100-120m,11.5547,30.6108,23.263,5.8653,185.4,2055,2093.5,,,0.788223102,6.07
10/27/16,10/1/16,2016,Oct,-122.4537,47.7055,P28,1,187,Deep,7.646801947,1013.804742,3.2172E+11,188.47,Deep 140-180m,11.7653,30.8761,23.431,5.429,161.2,2076,2115.5,,,0.790186458,5.28
4/7/17,4/1/17,2017,Apr,-123.1082,47.4274,P12,11,2,Surface,,,33CB20170406,2.377,Surf-10m,10.2043,15.6306,11.849,12.45367,,,,,,,
4/7/17,4/1/17,2017,Apr,-123.1082,47.4274,P12,12,2,Surface,8.556762475,72.53408103,33CB20170406,2.382,Surf-10m,10.2056,15.6296,11.848,12.44849,412.9,1137.1,1328.1,,,2.011325097,13.37
4/7/17,4/1/17,2017,Apr,-123.1083,47.4272,P12,9,6,5-m,,,33CB20170406,5.913,Surf-10m,9.5399,26.0544,20.046,11.53394,,,,,,,
4/7/17,4/1/17,2017,Apr,-123.1083,47.4272,P12,10,6,5-m,8.2765325,169.4732618,33CB20170406,5.895,Surf-10m,9.5335,26.0593,20.051,11.56634,418.5,1502,1689.3,,,1.9206719,13.659
4/7/17,4/1/17,2017,Apr,-123.1084,47.427,P12,7,11,Mid,,,33CB20170406,11.211,Surf-10m,8.7023,27.6781,21.434,7.75996,,,,,,,
4/7/17,4/1/17,2017,Apr,-123.1083,47.427,P12,8,11,Mid,7.773781937,703.3991134,33CB20170406,11.195,Surf-10m,8.7034,27.6747,21.431,7.75894,250.3,1904.1,1952.4,,,0.806595097,8.179
4/7/17,4/1/17,2017,Apr,-123.1084,47.4267,P12,6,21,Mid,7.729379504,798.7000301,33CB20170406,21.085,Mid 20-30m,8.5671,28.8089,22.338,7.00676,246,1968.3,2008.9,,,0.76949145,8.048
4/7/17,4/1/17,2017,Apr,-123.1085,47.4265,P12,5,30,Mid,7.717377075,822.5031051,33CB20170406,30.37,Mid 20-30m,8.5393,29.0835,22.556,6.82965,233.4,1976.9,2015.3,,,0.755249823,7.636
