CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LONGITUDE_DEC,LATITUDE_DEC,STATION_NO,NISKIN_NO,CTDPRS_DBAR,CTDTMP_DEG_C_ITS90,CTDTMP_FLAG_W,CTDSAL_PSS78,CTDSAL_FLAG_W,SIGMATHETA_KG_M3,CTDOXY_UMOL_KG_ADJ,CTDOXY_MG_L,CTDOXY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_FLAG_W,TA_UMOL_KG,DIC_UMOL_KG,TA_FLAG_W,DIC_FLAG_W,NITRATE_UMOL_KG,NITRATE_UMOL_L,NITRITE_UMOL_KG,NITRITE_UMOL_L,AMMONIUM_UMOL_KG,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_KG,PHOSPHATE_UMOL_L,SILICATE_UMOL_KG,SILICATE_UMOL_L,NUTRIENTS_FLAG_W
CAB1019,7/16/14,0:31:49,7/15/14,17:31:49,-122.6785,48.137,20,2,33.251,10.234,2,30.876,2,23.696,188,5.834,2,200.8,6.578,-999,-999,2,2125.6,2058.4,2,2,20.73,21.16,0.25,0.25,1.21,1.23,1.89,1.93,43.71,44.63,2
CAB1019,7/16/14,0:32:41,7/15/14,17:32:41,-122.6785,48.137,20,3,23.171,10.462,2,30.525,2,23.384,195,6.058,2,192.1,6.29,-999,-999,2,2113.3,2041.8,2,2,20.11,20.53,0.24,0.25,1.16,1.19,1.83,1.87,44.48,45.4,2
CAB1019,7/16/14,0:33:33,7/15/14,17:33:33,-122.6785,48.137,20,4,13.476,10.664,2,30.292,2,23.169,203,6.315,2,199.8,6.541,-999,-999,2,2103,2026.4,2,2,19.46,19.86,0.24,0.25,0.95,0.97,1.77,1.8,43.88,44.79,2
CAB1019,7/16/14,0:34:34,7/15/14,17:34:34,-122.6785,48.137,20,5,6.31,10.775,2,30.205,2,23.083,207.3,6.451,2,201,6.582,-999,-999,2,2098.6,2021.3,2,2,19.32,19.72,0.24,0.25,1.05,1.07,1.76,1.8,43.8,44.7,2
CAB1019,7/16/14,0:35:08,7/15/14,17:35:08,-122.6785,48.137,20,6,2.712,10.886,2,30.14,2,23.014,211.8,6.598,2,211.3,6.916,-999,-999,2,2095.6,2018.6,2,2,19.08,19.47,0.24,0.25,0.86,0.87,1.73,1.76,43.72,44.62,2
CAB1019,7/16/14,1:04:39,7/15/14,18:04:39,-122.6283,48.0958,19,1,102.752,10.305,2,30.939,2,23.733,191,5.929,2,-999,-999,-999,-999,9,-999,-999,9,9,20.65,21.09,0.25,0.25,1.26,1.29,1.89,1.93,42.43,43.33,2
CAB1019,7/16/14,1:04:57,7/15/14,18:04:57,-122.6283,48.0958,19,2,101.769,10.31,2,30.933,2,23.727,191.1,5.934,2,184.1,6.03,-999,-999,2,2126.1,2056.2,2,2,20.64,21.08,0.25,0.25,1.22,1.24,1.89,1.93,42.56,43.46,2
CAB1019,7/16/14,1:06:23,7/15/14,18:06:23,-122.6283,48.0958,19,3,80.601,10.295,2,30.924,2,23.723,190.7,5.919,2,188.9,6.189,-999,-999,2,2125.8,2056.3,2,2,20.64,21.07,0.25,0.25,1.18,1.21,1.89,1.93,42.69,43.59,2
CAB1019,7/16/14,1:07:58,7/15/14,18:07:58,-122.6283,48.0958,19,4,51.795,10.3,2,30.884,2,23.691,190.9,5.926,2,188.6,6.177,-999,-999,2,2121.8,2057.3,2,2,20.38,20.81,0.24,0.25,1.15,1.18,1.85,1.89,43.65,44.57,2
CAB1019,7/16/14,1:09:42,7/15/14,18:09:42,-122.6283,48.0958,19,5,31.498,10.401,2,30.676,2,23.512,193.3,6.001,2,190.9,6.251,-999,-999,2,2118,2047,2,2,19.76,20.17,0.24,0.25,1.1,1.13,1.81,1.85,44.83,45.77,2
CAB1019,7/16/14,1:10:42,7/15/14,18:10:42,-122.6283,48.0958,19,6,21.742,10.651,2,30.458,2,23.301,202.9,6.312,2,199.1,6.519,-999,-999,2,2103.7,2034.7,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1019,7/16/14,1:11:43,7/15/14,18:11:43,-122.6283,48.0958,19,7,11.89,10.635,2,30.477,2,23.319,202.4,6.295,2,200.2,6.557,-999,-999,2,2092.9,2037,2,2,19.7,20.11,0.24,0.25,1.1,1.12,1.79,1.82,42.56,43.45,2
CAB1019,7/16/14,1:12:43,7/15/14,18:12:43,-122.6283,48.0958,19,8,6.872,10.584,2,30.531,2,23.369,201.2,6.257,2,200.8,6.577,-999,-999,2,2108,2028,2,2,19.48,19.89,0.25,0.25,1.11,1.13,1.78,1.82,42.69,43.58,2
CAB1019,7/16/14,1:13:26,7/15/14,18:13:26,-122.6283,48.0958,19,9,2.524,10.594,2,30.505,2,23.347,200.3,6.227,2,199.3,6.526,-999,-999,2,2106,2033.2,2,2,19.73,20.14,0.24,0.25,1.09,1.12,1.8,1.84,42.61,43.49,2
CAB1019,7/16/14,1:46:16,7/15/14,18:46:16,-122.6182,48.0367,18,1,110.152,10.496,2,30.707,2,23.52,195.9,6.089,2,193.4,6.335,-999,-999,2,2117.1,2042.2,2,2,20.3,20.73,0.24,0.25,1.18,1.2,1.85,1.89,43.49,44.4,2
CAB1019,7/16/14,1:48:00,7/15/14,18:48:00,-122.6182,48.0367,18,2,78.691,10.618,2,30.52,2,23.354,198.6,6.173,2,198.6,6.504,-999,-999,2,2110.1,2030.9,2,2,19.97,20.39,0.24,0.25,1.16,1.19,1.81,1.85,42.99,43.89,2
CAB1019,7/16/14,1:49:44,7/15/14,18:49:44,-122.6182,48.0367,18,3,51.083,11.062,2,30.231,2,23.054,213.4,6.649,2,212.9,6.97,-999,-999,2,2100.2,2001.7,2,2,18.65,19.03,0.25,0.26,1.32,1.35,1.74,1.78,39.8,40.62,2
CAB1019,7/16/14,1:51:01,7/15/14,18:51:01,-122.6182,48.0367,18,4,31.258,11.15,2,30.176,2,22.997,217.5,6.781,2,230.9,7.558,-999,-999,2,2082.4,1989.9,2,2,18.13,18.51,0.27,0.28,1.38,1.4,1.71,1.74,38.67,39.47,2
CAB1019,7/16/14,1:52:19,7/15/14,18:52:19,-122.6182,48.0367,18,5,21.39,11.267,2,30.102,2,22.919,219.9,6.859,2,220.1,7.206,-999,-999,2,2080.6,1987.4,2,2,18.08,18.45,0.27,0.28,1.35,1.38,1.7,1.74,39.11,39.92,2
CAB1019,7/16/14,1:53:02,7/15/14,18:53:02,-122.6182,48.0367,18,6,11.552,11.319,2,30.076,2,22.889,220.9,6.892,2,229.3,7.504,-999,-999,2,2084.5,1989.5,2,2,18.07,18.44,0.27,0.28,1.37,1.4,1.7,1.74,38.2,38.98,2
CAB1019,7/16/14,1:53:54,7/15/14,18:53:54,-122.6182,48.0367,18,7,6.747,11.433,2,29.999,2,22.81,222.1,6.93,2,223,7.299,-999,-999,2,2072.9,1978.4,2,2,17.65,18.01,0.27,0.28,1.48,1.51,1.69,1.72,37.39,38.15,2
CAB1019,7/16/14,1:54:46,7/15/14,18:54:46,-122.6182,48.0367,18,8,2.794,11.539,2,29.931,2,22.739,228.5,7.135,2,229.2,7.5,-999,-999,2,2068.3,1973.1,2,2,17.25,17.61,0.27,0.28,1.34,1.37,1.66,1.69,37.1,37.85,2
CAB1019,7/16/14,2:23:00,7/15/14,19:23:00,-122.621,47.9817,7,1,71.68,10.876,2,30.489,2,23.287,208.6,6.495,2,205.6,6.733,-999,-999,2,2104.7,2019,2,2,19.36,19.76,0.26,0.27,1.33,1.35,1.78,1.82,40.4,41.24,2
CAB1019,7/16/14,2:24:17,7/15/14,19:24:17,-122.621,47.9817,7,2,51.975,10.875,2,30.488,2,23.286,208.9,6.507,2,208.4,6.824,-999,-999,2,2103.7,2020.5,2,2,19.23,19.63,0.26,0.27,1.31,1.34,1.78,1.82,40.21,41.05,2
CAB1019,7/16/14,2:25:44,7/15/14,19:25:44,-122.621,47.9817,7,3,31.804,10.963,2,30.402,2,23.204,211.5,6.59,2,209.7,6.867,-999,-999,2,2100.5,2014.8,2,2,19.11,19.51,0.27,0.27,1.32,1.35,1.77,1.81,40.24,41.07,2
CAB1019,7/16/14,2:26:44,7/15/14,19:26:44,-122.621,47.9817,7,4,21.628,11.052,2,30.324,2,23.129,214.3,6.679,2,197.5,6.464,-999,-999,2,2096.2,2007.8,2,2,18.75,19.14,0.27,0.27,1.33,1.36,1.75,1.78,39.95,40.78,2
CAB1019,7/16/14,2:27:36,7/15/14,19:27:36,-122.621,47.9817,7,5,11.624,11.428,2,29.995,2,22.808,224.6,7.01,2,224,7.332,-999,-999,2,2076.7,1980.8,2,2,17.78,18.14,0.27,0.27,1.53,1.56,1.7,1.73,38.11,38.89,2
CAB1019,7/16/14,2:28:28,7/15/14,19:28:28,-122.621,47.9817,7,6,6.675,11.434,2,29.976,2,22.792,224.5,7.005,2,223.8,7.323,-999,-999,2,2078.2,1979.3,2,2,17.75,18.11,0.27,0.28,1.48,1.51,1.7,1.73,38.03,38.8,2
CAB1019,7/16/14,2:29:11,7/15/14,19:29:11,-122.621,47.9817,7,7,2.782,11.806,2,29.732,2,22.536,240.7,7.53,2,237.5,7.772,-999,-999,2,2053.3,1972.2,2,2,17.05,17.39,0.27,0.28,1.38,1.4,1.65,1.68,36.91,37.66,2
CAB1019,7/16/14,3:13:15,7/15/14,20:13:15,-122.6038,47.8958,8,1,126.095,11.141,2,30.204,2,23.02,213.1,6.641,2,214.2,7.011,-999,-999,2,2088.8,1996.6,2,2,18.34,18.72,0.27,0.28,1.79,1.82,1.76,1.79,39.56,40.38,2
CAB1019,7/16/14,3:14:41,7/15/14,20:14:41,-122.6038,47.8958,8,2,111.749,11.206,2,30.164,2,22.978,215.2,6.708,2,213.6,6.991,-999,-999,2,2087.6,1998.1,2,2,18.31,18.69,0.27,0.28,1.73,1.77,1.75,1.79,39.58,40.4,2
CAB1019,7/16/14,3:16:34,7/15/14,20:16:34,-122.6038,47.8958,8,3,81.736,11.346,2,30.083,2,22.89,220.1,6.865,2,223.6,7.319,-999,-999,2,2080,1988.1,2,2,17.79,18.16,0.27,0.28,1.7,1.74,1.71,1.75,38.78,39.57,2
CAB1019,7/16/14,3:18:17,7/15/14,20:18:17,-122.6038,47.8958,8,4,51.617,11.448,2,30.019,2,22.823,224.9,7.019,2,223.1,7.303,-999,-999,2,2085.5,1983,2,2,17.37,17.73,0.27,0.27,1.64,1.67,1.67,1.71,37.87,38.64,2
CAB1019,7/16/14,3:19:44,7/15/14,20:19:44,-122.6038,47.8958,8,5,31.639,11.631,2,29.961,2,22.745,233.7,7.303,2,233.9,7.653,-999,-999,2,2078.3,1973.9,2,2,16.45,16.78,0.26,0.26,1.52,1.55,1.58,1.62,36.85,37.6,2
CAB1019,7/16/14,3:20:53,7/15/14,20:20:53,-122.6038,47.8958,8,6,21.685,12.107,2,29.842,2,22.568,257.8,8.082,2,256.1,8.378,-999,-999,2,2080.2,1949.3,2,2,14.41,14.71,0.24,0.24,1.18,1.2,1.38,1.41,34.59,35.29,2
CAB1019,7/16/14,3:22:11,7/15/14,20:22:11,-122.6038,47.8958,8,7,11.624,12.487,2,29.77,2,22.442,276.6,8.687,2,270.3,8.844,-999,-999,2,2044.1,1944.5,2,2,13.17,13.43,0.23,0.23,1,1.02,1.27,1.29,33.16,33.83,2
CAB1019,7/16/14,3:23:02,7/15/14,20:23:02,-122.6038,47.8958,8,8,6.703,13.005,2,29.668,2,22.265,297.9,9.375,2,284.9,9.318,-999,-999,2,2073.8,1916.8,2,2,10.26,10.47,0.2,0.2,0.86,0.87,1.15,1.17,31.73,32.37,2
CAB1019,7/16/14,3:23:11,7/15/14,20:23:11,-122.6038,47.8958,8,9,6.703,13.029,2,29.661,2,22.256,303,9.538,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1019,7/16/14,3:23:54,7/15/14,20:23:54,-122.6038,47.8958,8,10,2.483,13.207,2,29.626,2,22.195,310.6,9.785,2,300.2,9.821,-999,-999,2,2070.7,1896,2,2,6.65,6.79,0.18,0.18,0.64,0.66,1.02,1.04,30.5,31.12,2
CAB1019,7/16/14,3:24:03,7/15/14,20:24:03,-122.6038,47.8958,8,11,2.489,13.178,2,29.631,2,22.204,310.5,9.78,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1019,7/16/14,16:08:24,7/16/14,9:08:24,-122.6672,47.8332,9,1,67.925,11.299,2,30.17,2,22.966,210.4,6.553,2,211.6,6.925,-999,-999,2,2092.5,2003.1,2,2,17.73,18.09,0.27,0.28,3.8,3.88,1.89,1.93,41.04,41.89,2
CAB1019,7/16/14,16:09:59,7/16/14,9:09:59,-122.6672,47.8332,9,2,52.286,11.448,2,30.118,2,22.9,215.5,6.717,2,216.7,7.093,-999,-999,2,2093.7,2000.8,2,2,17.32,17.68,0.27,0.28,2.91,2.97,1.81,1.85,39.41,40.22,2
CAB1019,7/16/14,16:11:43,7/16/14,9:11:43,-122.6672,47.8332,9,3,32.433,11.732,2,30.023,2,22.775,227.7,7.111,2,250.6,8.2,-999,-999,2,2087.7,1987.6,2,2,16.46,16.8,0.27,0.27,2.64,2.69,1.71,1.75,38.6,39.39,2
CAB1019,7/16/14,16:13:26,7/16/14,9:13:26,-122.6672,47.8332,9,4,22.306,12.218,2,29.866,2,22.566,247.9,7.761,2,244.1,7.986,-999,-999,2,2067.1,1970.8,2,2,14.66,14.96,0.24,0.24,2.16,2.2,1.51,1.54,35.42,36.14,2
CAB1019,7/16/14,16:15:01,7/16/14,9:15:01,-122.6672,47.8332,9,5,12.384,12.991,2,29.641,2,22.247,275.1,8.638,2,269.2,8.805,-999,-999,2,2069.6,1931.8,2,2,10.26,10.47,0.2,0.2,1.41,1.44,1.23,1.26,31.4,32.03,2
CAB1019,7/16/14,16:16:28,7/16/14,9:16:28,-122.6672,47.8332,9,6,7.268,13.23,2,29.553,2,22.134,284.4,8.936,2,313.8,10.264,-999,-999,2,2065.3,1913.1,2,2,6.8,6.93,0.16,0.16,0.95,0.97,1.07,1.09,29.14,29.73,2
CAB1019,7/16/14,16:17:46,7/16/14,9:17:46,-122.6672,47.8332,9,7,2.781,13.994,2,29.276,2,21.771,312.4,9.838,2,327.9,10.721,-999,-999,2,2028.7,1916.9,2,2,5.38,5.49,0.15,0.15,0.66,0.68,0.97,0.99,28.13,28.69,2
CAB1019,7/16/14,16:50:53,7/16/14,9:50:53,-122.7193,47.7987,10,1,51.641,11.369,2,30.125,2,22.919,207.7,6.464,2,230.5,7.545,-999,-999,2,2086,2003.4,2,2,17.47,17.83,0.31,0.31,3.73,3.81,1.94,1.98,43.45,44.34,2
CAB1019,7/16/14,16:52:11,7/16/14,9:52:11,-122.7193,47.7987,10,2,41.938,11.456,2,30.022,2,22.824,205,6.375,2,208.8,6.833,-999,-999,2,2086.7,2006.1,2,2,17.49,17.84,0.31,0.32,3.82,3.9,2.01,2.05,43.89,44.79,2
CAB1019,7/16/14,16:53:28,7/16/14,9:53:28,-122.7193,47.7987,10,3,31.817,11.546,2,29.989,2,22.782,208.9,6.501,2,214.7,7.025,-999,-999,2,2082.9,1998,2,2,16.76,17.11,0.3,0.3,3.6,3.67,1.92,1.96,42.57,43.44,2
CAB1019,7/16/14,16:54:29,7/16/14,9:54:29,-122.7193,47.7987,10,4,21.94,12.254,2,29.822,2,22.525,242.6,7.589,2,238.4,7.799,-999,-999,2,2075.7,1965.3,2,2,14.22,14.51,0.24,0.24,2.62,2.68,1.57,1.6,36.59,37.34,2
CAB1019,7/16/14,16:56:04,7/16/14,9:56:04,-122.7193,47.7987,10,5,11.9,13.222,2,29.427,2,22.038,273.3,8.577,2,275.2,9,-999,-999,2,2053.5,1918.5,2,2,8.16,8.33,0.18,0.18,1.14,1.16,1.16,1.18,31.14,31.76,2
CAB1019,7/16/14,16:57:04,7/16/14,9:57:04,-122.7193,47.7987,10,6,6.808,13.93,2,29.151,2,21.687,290,9.114,2,280.1,9.158,-999,-999,2,2055,1910.1,2,2,7.47,7.62,0.16,0.17,0.99,1.01,1.14,1.16,30.34,30.94,2
CAB1019,7/16/14,16:58:05,7/16/14,9:58:05,-122.7193,47.7987,10,7,2.654,15.714,2,28.47,2,20.794,329.3,10.372,2,319.6,10.44,-999,-999,2,1995.4,1826.9,2,2,1.17,1.19,0.05,0.05,0.11,0.11,0.55,0.56,21.87,22.3,2
CAB1019,7/16/14,17:42:17,7/16/14,10:42:17,-122.7618,47.7352,17,1,106.427,9.982,2,29.892,2,22.97,162.4,5,2,161,5.271,-999,-999,2,2071.6,2057.3,2,2,23.6,24.08,0.35,0.36,0.91,0.93,2.58,2.64,57.83,59.01,2
CAB1019,7/16/14,17:43:52,7/16/14,10:43:52,-122.7618,47.7352,17,2,82.043,10.367,2,29.894,2,22.909,170.7,5.269,2,169.9,5.562,-999,-999,2,2069.7,2045.2,2,2,21.9,22.35,0.37,0.38,1.66,1.7,2.43,2.48,53.95,55.05,2
CAB1019,7/16/14,17:45:36,7/16/14,10:45:36,-122.7618,47.7352,17,3,51.951,10.788,2,29.909,2,22.851,182.4,5.648,2,193.2,6.324,-999,-999,2,2070.2,2031,2,2,20.55,20.97,0.36,0.37,2.28,2.33,2.33,2.37,51.13,52.17,2
CAB1019,7/16/14,17:47:11,7/16/14,10:47:11,-122.7618,47.7352,17,4,31.846,11.447,2,29.886,2,22.72,204.6,6.362,2,201.4,6.59,-999,-999,2,2073.6,2005.9,2,2,17.47,17.83,0.33,0.34,3.08,3.14,2.02,2.06,45.55,46.47,2
CAB1019,7/16/14,17:48:29,7/16/14,10:48:29,-122.7618,47.7352,17,5,21.916,11.6,2,29.824,2,22.645,210.1,6.539,2,226.1,7.4,-999,-999,2,2072.2,1997.3,2,2,16.88,17.22,0.31,0.31,2.81,2.87,1.92,1.96,43.99,44.89,2
CAB1019,7/16/14,17:49:47,7/16/14,10:49:47,-122.7618,47.7352,17,6,11.82,12.977,2,29.405,2,22.068,248.6,7.779,2,242.6,7.934,-999,-999,2,2065.2,1970,2,2,14.89,15.19,0.27,0.27,1.88,1.92,1.64,1.67,39.48,40.27,2
CAB1019,7/16/14,17:50:56,7/16/14,10:50:56,-122.7618,47.7352,17,7,6.959,15.91,2,28.343,2,20.654,321.1,10.107,2,304.2,9.934,-999,-999,2,2026.6,1851.5,2,2,2.86,2.92,0.11,0.11,0.14,0.14,0.7,0.71,24.48,24.95,2
CAB1019,7/16/14,17:51:56,7/16/14,10:51:56,-122.7618,47.7352,17,8,2.636,17.002,2,28.063,2,20.199,357.9,11.29,2,350.8,11.452,-999,-999,2,2003.1,1772.5,2,2,0.41,0.41,0.02,0.02,0,0,0.31,0.32,15.06,15.35,2
CAB1019,7/16/14,18:24:37,7/16/14,11:24:37,-122.7658,47.6912,16,1,114.468,9.501,2,29.913,2,23.062,151.8,4.66,2,151.5,4.96,-999,-999,2,2073,2071.7,2,2,25.9,26.43,0.3,0.31,0.2,0.2,2.74,2.8,62.27,63.54,2
CAB1019,7/16/14,18:27:39,7/16/14,11:27:39,-122.7658,47.6912,16,2,66.755,10.394,2,29.868,2,22.884,173.9,5.372,2,172.9,5.66,-999,-999,2,2073.6,2035.4,2,2,21.65,22.09,0.35,0.35,1.59,1.62,2.35,2.4,53.32,54.41,2
CAB1019,7/16/14,18:29:31,7/16/14,11:29:31,-122.7658,47.6912,16,3,51.76,10.642,2,29.779,2,22.774,183,5.666,2,184.2,6.029,-999,-999,2,2065.7,2020.4,2,2,21.24,21.67,0.33,0.33,1.29,1.32,2.27,2.31,51.46,52.5,2
CAB1019,7/16/14,18:31:32,7/16/14,11:31:32,-122.7658,47.6912,16,4,31.763,11.435,2,29.655,2,22.542,206.7,6.431,2,206.8,6.766,-999,-999,2,2068.9,1993.4,2,2,18.15,18.52,0.3,0.31,1.72,1.76,1.99,2.03,46.42,47.35,2
CAB1019,7/16/14,18:33:07,7/16/14,11:33:07,-122.7658,47.6912,16,5,21.774,11.656,2,29.685,2,22.527,210.4,6.55,2,233.9,7.653,-999,-999,2,2066.7,1990.7,2,2,17.39,17.74,0.3,0.31,2.04,2.08,1.92,1.96,44.97,45.88,2
CAB1019,7/16/14,18:34:42,7/16/14,11:34:42,-122.7658,47.6912,16,6,11.683,12.212,2,29.375,2,22.187,229.8,7.174,2,231.3,7.565,-999,-999,2,2051,1954.3,2,2,15.28,15.58,0.24,0.25,0.69,0.7,1.63,1.67,40.04,40.84,2
CAB1019,7/16/14,18:35:51,7/16/14,11:35:51,-122.7658,47.6912,16,7,6.408,14.228,2,28.832,2,21.381,283.8,8.912,2,276.8,9.045,-999,-999,2,2000.7,1900.3,2,2,8.19,8.35,0.17,0.18,0.31,0.31,1.13,1.16,31.61,32.23,2
CAB1019,7/16/14,18:36:43,7/16/14,11:36:43,-122.7658,47.6912,16,8,2.517,17.809,2,27.605,2,19.663,342.9,10.799,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1019,7/16/14,18:37:00,7/16/14,11:37:00,-122.7658,47.6912,16,9,2.52,17.764,2,27.63,2,19.693,343.5,10.819,2,360.9,11.776,-999,-999,2,2001,1776.4,2,2,1.08,1.1,0.04,0.04,0,0,0.43,0.43,17.89,18.22,2
CAB1019,7/16/14,19:23:23,7/16/14,12:23:23,-122.8602,47.6613,15,1,131.614,8.417,2,30.165,2,23.421,122.4,3.709,2,120.9,3.958,-999,-999,2,2090.9,2123.9,2,2,30.38,31,0.1,0.1,0,0,3.35,3.42,80.56,82.22,2
CAB1019,7/16/14,19:25:58,7/16/14,12:25:58,-122.8602,47.6613,15,2,82.06,9.741,2,29.927,2,23.036,155.2,4.769,2,150.9,4.939,-999,-999,2,2070.2,2061.8,2,2,26.19,26.73,0.29,0.3,0,0,2.63,2.68,58.49,59.68,2
CAB1019,7/16/14,19:27:42,7/16/14,12:27:42,-122.8602,47.6613,15,3,51.8,9.907,2,29.858,2,22.955,163.6,5.04,2,162.6,5.324,-999,-999,2,2070.8,2049.6,2,2,24.78,25.28,0.38,0.39,0.31,0.32,2.53,2.58,56.53,57.68,2
CAB1019,7/16/14,19:29:25,7/16/14,12:29:25,-122.8602,47.6613,15,4,31.946,9.853,2,29.492,2,22.678,179.1,5.54,2,178,5.826,-999,-999,2,2050.5,2021,2,2,24.14,24.62,0.19,0.2,0.08,0.09,2.39,2.44,51.2,52.23,2
CAB1019,7/16/14,19:30:43,7/16/14,12:30:43,-122.8602,47.6613,15,5,21.867,10.281,2,29.378,2,22.521,184,5.696,2,183.8,6.013,-999,-999,2,2039,2014.4,2,2,22.89,23.35,0.23,0.24,0.19,0.2,2.28,2.33,48.92,49.9,2
CAB1019,7/16/14,19:32:10,7/16/14,12:32:10,-122.8602,47.6613,15,6,11.773,12.243,2,29.262,2,22.093,245.4,7.676,2,232.4,7.601,-999,-999,2,2034.4,1963.3,2,2,16.08,16.4,0.24,0.24,0.49,0.5,1.71,1.75,40.31,41.11,2
CAB1019,7/16/14,19:33:27,7/16/14,12:33:27,-122.8602,47.6613,15,7,6.947,15.882,2,28.248,2,20.588,375.2,11.852,2,357.4,11.67,-999,-999,2,1968.3,1806.7,2,2,0.54,0.55,0.02,0.02,0.02,0.02,0.43,0.44,14.19,14.46,2
CAB1019,7/16/14,19:34:19,7/16/14,12:34:19,-122.8602,47.6613,15,8,2.459,19.541,2,27.145,2,18.898,342.1,10.766,2,363.2,11.842,-999,-999,2,1947.6,1713.8,2,2,0.19,0.19,0.02,0.02,0,0,0.37,0.37,8.63,8.79,2
CAB1019,7/16/14,20:21:59,7/16/14,13:21:59,-122.9397,47.6058,14,1,171.569,8.399,2,30.226,2,23.471,115.8,3.497,2,112.6,3.687,-999,-999,2,2087.8,2140.5,2,2,31.25,31.89,0.08,0.09,0,0,3.5,3.58,85.17,86.93,2
CAB1019,7/16/14,20:23:51,7/16/14,13:23:51,-122.9397,47.6058,14,2,141.687,8.401,2,30.174,2,23.43,121.6,3.684,2,118.3,3.875,-999,-999,2,2076.5,2119.3,2,2,31.73,32.39,0.07,0.07,0,0,3.41,3.48,81.33,83,2
CAB1019,7/16/14,20:26:10,7/16/14,13:26:10,-122.9397,47.6058,14,3,111.606,8.455,2,30.002,2,23.287,126.6,3.845,2,122.8,4.022,-999,-999,2,2068.2,2114.9,2,2,32.05,32.7,0.07,0.07,0,0,3.23,3.3,73.7,75.21,2
CAB1019,7/16/14,20:28:11,7/16/14,13:28:11,-122.9397,47.6058,14,4,81.621,9.754,2,29.927,2,23.034,158.6,4.878,2,155.4,5.087,-999,-999,2,2066.1,2059.2,2,2,26.29,26.83,0.11,0.11,0,0,2.58,2.63,58.28,59.47,2
CAB1019,7/16/14,20:30:03,7/16/14,13:30:03,-122.9397,47.6058,14,5,51.014,9.249,2,29.635,2,22.883,169.4,5.227,2,165.6,5.422,-999,-999,2,2062.4,2045.5,2,2,26.43,26.96,0.07,0.07,0,0,2.57,2.62,57.27,58.43,2
CAB1019,7/16/14,20:31:29,7/16/14,13:31:29,-122.9397,47.6058,14,6,31.437,9.328,2,29.395,2,22.684,177.9,5.499,2,175.7,5.749,-999,-999,2,2036.9,2028,2,2,25.55,26.06,0.09,0.09,0.01,0.01,2.47,2.52,51.95,52.99,2
CAB1019,7/16/14,20:32:56,7/16/14,13:32:56,-122.9397,47.6058,14,7,21.602,9.81,2,29.276,2,22.517,188.5,5.843,2,181.5,5.938,-999,-999,2,2031,2018.2,2,2,24.31,24.8,0.16,0.16,0.03,0.03,2.34,2.38,48.62,49.59,2
CAB1019,7/16/14,20:34:13,7/16/14,13:34:13,-122.9397,47.6058,14,8,11.593,13.279,2,28.958,2,21.665,319.8,10.077,2,307.4,10.051,-999,-999,2,2029.8,1886.3,2,2,3.44,3.51,0.13,0.13,0.14,0.14,1.01,1.03,31.92,32.54,2
CAB1019,7/16/14,20:34:22,7/16/14,13:34:22,-122.9397,47.6058,14,9,11.589,13.29,2,28.957,2,21.662,320.6,10.1,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1019,7/16/14,20:35:31,7/16/14,13:35:31,-122.9397,47.6058,14,10,6.597,17.606,2,27.772,2,19.838,382.9,12.09,3,334.6,10.918,-999,-999,3,1901.9,1720.6,2,2,1.28,1.3,0,0,0,0,0.27,0.27,5.83,5.93,2
CAB1019,7/16/14,20:36:23,7/16/14,13:36:23,-122.9397,47.6058,14,11,2.431,20.129,2,26.256,2,18.076,322.6,10.131,2,337.2,10.985,-999,-999,2,1893,1676.2,2,2,1.36,1.39,0.01,0.01,0.01,0.01,0.3,0.31,6.91,7.04,2
CAB1019,7/16/14,21:21:53,7/16/14,14:21:53,-123.0085,47.547,13,1,138.887,8.435,2,30.157,2,23.412,105,3.149,2,104.4,3.42,-999,-999,2,2083.5,2136.9,2,2,32.44,33.1,0.07,0.08,0.02,0.02,3.43,3.5,81.38,83.05,2
CAB1019,7/16/14,21:23:28,7/16/14,14:23:28,-123.0085,47.547,13,2,121.616,8.434,2,30.043,2,23.322,110.4,3.32,2,107.6,3.522,-999,-999,2,2070.6,2132.2,2,2,32.91,33.59,0.08,0.08,0,0,3.39,3.46,80.48,82.13,2
CAB1019,7/16/14,21:25:03,7/16/14,14:25:03,-123.0085,47.547,13,3,101.943,8.644,2,29.79,2,23.094,139.9,4.275,2,137.6,4.503,-999,-999,2,2052.8,2090.4,2,2,30.27,30.88,0.11,0.11,0,0,2.97,3.03,65.84,67.17,2
