CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LONGITUDE_DEC,LATITUDE_DEC,STATION_NO,NISKIN_NO,CTDPRS_DBAR,CTDTMP_DEG_C_ITS90,CTDTMP_FLAG_W,CTDSAL_PSS78,CTDSAL_FLAG_W,SIGMATHETA_KG_M3,CTDOXY_UMOL_KG_ADJ,CTDOXY_MG_L,CTDOXY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_FLAG_W,TA_UMOL_KG,TA_FLAG_W,DIC_UMOL_KG,DIC_FLAG_W,NITRATE_UMOL_KG,NITRATE_UMOL_L,NITRITE_UMOL_KG,NITRITE_UMOL_L,AMMONIUM_UMOL_KG,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_KG,PHOSPHATE_UMOL_L,SILICATE_UMOL_KG,SILICATE_UMOL_L,NUTRIENTS_FLAG_W
CAB1037,9/23/15,17:16:53,9/23/15,10:16:53,-122.4536,47.7033,28,1,188.8,12.2538,2,31.0872,2,23.506,178.5,5.6261,2,176,5.764,-999,-999,9,2126.5,2,2065.7,2,20.46,20.89,0.54,0.56,1.29,1.31,2.23,2.27,41.46,42.34,2
CAB1037,9/23/15,17:19:05,9/23/15,10:19:05,-122.4538,47.7032,28,3,151.855,12.6094,2,30.8979,2,23.292,181,5.7061,2,177.5,5.811,-999,-999,9,2116.8,2,2055,2,20.12,20.55,0.55,0.57,0.99,1.01,2.2,2.24,39.31,40.14,2
CAB1037,9/23/15,17:21:16,9/23/15,10:21:16,-122.4539,47.7032,28,4,111.967,12.8291,2,30.7497,2,23.136,176.4,5.5557,2,190.4,6.234,-999,-999,9,2106.6,2,2050.4,2,21.14,21.58,0.52,0.53,0.23,0.24,2.22,2.27,39.44,40.27,2
CAB1037,9/23/15,17:23:10,9/23/15,10:23:10,-122.454,47.7033,28,5,80.706,12.921,2,30.6985,2,23.079,171.2,5.388,2,167.6,5.488,-999,-999,9,2102.8,9,-999,9,22.2,22.66,0.21,0.22,0,0,2.27,2.32,40.46,41.31,2
CAB1037,9/23/15,17:25:01,9/23/15,10:25:01,-122.454,47.7033,28,6,50.538,13.2006,2,30.6137,2,22.959,176.4,5.5569,2,172.2,5.638,-999,-999,9,2102.9,2,2038.9,2,21.62,22.07,0.28,0.28,0.01,0.01,2.28,2.33,40.37,41.22,2
CAB1037,9/23/15,17:26:27,9/23/15,10:26:27,-122.4541,47.7034,28,7,30.56,13.6267,2,30.4959,2,22.785,193.3,6.1015,2,209.5,6.856,-999,-999,9,2100.2,2,2020.1,2,18.91,19.31,0.36,0.37,0.61,0.63,2.18,2.22,38.99,39.8,2
CAB1037,9/23/15,17:27:44,9/23/15,10:27:44,-122.4541,47.7034,28,8,20.724,13.8306,2,30.439,2,22.7,226.9,7.1866,2,272.8,8.926,-999,-999,9,2103.1,2,1995,2,14.81,15.12,0.35,0.35,0.57,0.58,1.89,1.93,35.46,36.2,2
CAB1037,9/23/15,17:29:06,9/23/15,10:29:06,-122.4542,47.7035,28,9,10.558,13.8586,2,30.424,2,22.683,248,7.8686,2,255.6,8.365,-999,-999,9,2100.4,2,1980.3,2,12.82,13.09,0.33,0.33,0.47,0.48,1.73,1.76,33.3,33.99,2
CAB1037,9/23/15,17:30:24,9/23/15,10:30:24,-122.4542,47.7035,28,10,5.779,14.0567,2,30.409,2,22.631,296.5,9.4363,2,287.9,9.42,-999,-999,9,2103,2,1946.3,2,7.4,7.55,0.26,0.26,0.18,0.18,1.31,1.34,29.01,29.61,2
CAB1037,9/23/15,17:31:27,9/23/15,10:31:27,-122.4542,47.7036,28,12,2.692,14.1198,2,30.4048,2,22.615,304.2,9.6837,2,298,9.75,-999,-999,9,2105.7,2,1937.1,2,6.33,6.46,0.25,0.25,0.12,0.12,1.23,1.26,28.17,28.76,2
CAB1037,9/23/15,19:47:05,9/23/15,12:47:05,-122.3696,47.8844,5,1,240.772,12.2915,2,31.068,2,23.484,176.4,5.5583,2,169.7,5.558,-999,-999,9,2125.5,2,2068.3,2,20.61,21.05,0.52,0.53,1.24,1.26,2.26,2.31,41.51,42.39,2
CAB1037,9/23/15,19:51:01,9/23/15,12:51:01,-122.3694,47.8846,5,2,152.347,12.6558,2,30.8643,2,23.258,178,5.6077,2,173.7,5.686,-999,-999,9,2119.2,2,2063.9,2,20.44,20.87,0.54,0.55,1.11,1.14,2.26,2.31,41.25,42.12,2
CAB1037,9/23/15,19:53:08,9/23/15,12:53:08,-122.3694,47.8848,5,3,111.224,12.9117,2,30.7159,2,23.094,173.7,5.4691,2,171.3,5.608,-999,-999,9,2102.5,2,2051.7,2,21.6,22.05,0.38,0.39,0.09,0.09,2.5,2.55,38.48,39.29,2
CAB1037,9/23/15,19:55:03,9/23/15,12:55:03,-122.3694,47.885,5,4,81.172,12.9282,2,30.6833,2,23.066,168.9,5.3126,2,164.9,5.397,-999,-999,9,2102.1,2,2050.9,2,22.26,22.73,0.15,0.15,0,0,2.29,2.34,39.66,40.49,2
CAB1037,9/23/15,19:57:14,9/23/15,12:57:14,-122.3695,47.8852,5,5,51.232,12.9048,2,30.495,2,22.924,150.7,4.7241,2,149.2,4.883,-999,-999,9,2088.7,2,2062.1,2,23.6,24.09,0.1,0.1,0.01,0.01,2.48,2.54,44.93,45.87,2
CAB1037,9/23/15,19:59:11,9/23/15,12:59:11,-122.3695,47.8855,5,6,31.097,13.7366,2,30.4216,2,22.705,195.9,6.1847,2,193.4,6.33,-999,-999,9,2092.7,2,2024.2,2,19.75,20.16,0.39,0.39,0.26,0.27,2.19,2.24,38.31,39.1,2
CAB1037,9/23/15,20:01:03,9/23/15,13:01:03,-122.3695,47.8857,5,7,21.148,13.7245,2,30.4064,2,22.696,194.3,6.1322,2,205.2,6.714,-999,-999,9,2091.7,2,2025.3,2,19.87,20.28,0.39,0.39,0.18,0.19,2.37,2.42,38.06,38.85,2
CAB1037,9/23/15,20:02:53,9/23/15,13:02:53,-122.3695,47.8859,5,8,10.242,13.7105,2,30.3794,2,22.678,193.4,6.1039,2,188.5,6.168,-999,-999,9,2089.4,2,2024,2,19.62,20.03,0.38,0.39,0.18,0.19,2.2,2.24,37.85,38.64,2
CAB1037,9/23/15,20:04:34,9/23/15,13:04:34,-122.3696,47.8862,5,9,5.311,13.7896,2,30.177,2,22.506,206.6,6.5282,2,219.5,7.183,-999,-999,9,2081.4,2,2000.7,2,16.68,17.02,0.34,0.35,0.36,0.37,2.35,2.4,34.36,35.06,2
CAB1037,9/23/15,20:06:07,9/23/15,13:06:07,-122.3696,47.8864,5,11,2.976,14.3677,2,29.1833,2,21.624,319.2,10.1588,2,330.8,10.815,-999,-999,9,2016.7,2,1838.1,2,2.75,2.8,0.11,0.11,0.08,0.08,0.92,0.94,14.26,14.54,2
CAB1037,9/23/15,21:25:36,9/23/15,14:25:36,-122.3014,48.0157,1,1,99.604,12.7209,2,30.7624,2,23.166,152.6,4.7861,2,160.8,5.264,-999,-999,9,2104.6,2,2060.2,2,22.4,22.87,0.27,0.28,0.36,0.36,2.46,2.52,44.98,45.92,2
CAB1037,9/23/15,21:27:11,9/23/15,14:27:11,-122.3013,48.0158,1,2,81.046,12.6819,2,30.4816,2,22.956,122.3,3.8051,2,132.9,4.352,-999,-999,9,2092.3,2,2070.5,2,24.55,25.06,0.08,0.09,0.22,0.22,2.75,2.81,47.76,48.76,2
CAB1037,9/23/15,21:29:24,9/23/15,14:29:24,-122.3011,48.0158,1,3,50.997,12.4615,2,30.3138,2,22.868,221.7,7.0188,2,130.6,4.274,-999,-999,9,2084.1,2,2066.2,2,24.98,25.49,0.07,0.07,0,0,2.72,2.78,47.07,48.04,2
CAB1037,9/23/15,21:31:10,9/23/15,14:31:10,-122.301,48.0158,1,4,30.721,13.3351,2,30.3167,2,22.703,251.5,7.9838,2,179.5,5.873,-999,-999,9,2085.9,2,2037.2,2,22.03,22.48,0.2,0.21,0.03,0.03,2.77,2.83,40.69,41.53,2
CAB1037,9/23/15,21:32:43,9/23/15,14:32:43,-122.3009,48.0158,1,5,20.79,13.5326,2,30.3073,2,22.658,221.3,7.0048,2,177.3,5.801,-999,-999,9,2085.4,2,2028.6,2,20.5,20.92,0.33,0.33,0.03,0.03,2.26,2.31,39.25,40.06,2
CAB1037,9/23/15,21:34:18,9/23/15,14:34:18,-122.3007,48.0158,1,7,10.827,13.6614,2,29.9418,2,22.35,237.5,7.5265,2,193,6.315,-999,-999,9,2072.2,2,2000.8,2,16.64,16.98,0.32,0.33,0.85,0.87,2.09,2.13,32.84,33.51,2
CAB1037,9/23/15,21:35:43,9/23/15,14:35:43,-122.3006,48.0159,1,9,5.637,13.9063,2,29.2844,2,21.794,292.6,9.3039,2,244.3,7.987,-999,-999,9,2041.3,2,1923,2,6.69,6.82,0.17,0.17,0.36,0.37,1.47,1.5,21.44,21.86,2
CAB1037,9/23/15,21:37:13,9/23/15,14:37:13,-122.3005,48.0159,1,11,2.824,14.7302,2,28.1564,2,20.759,365.1,11.634,2,338.6,11.06,-999,-999,9,1996.7,2,1811.2,2,1.01,1.03,0.06,0.06,0.04,0.04,0.88,0.89,9.39,9.57,2
CAB1037,9/23/15,22:58:32,9/23/15,15:58:32,-122.4934,48.1088,3,1,143.503,12.7737,2,30.731,2,23.132,155.8,4.8917,2,150.5,4.928,-999,-999,9,2104.3,2,2063.6,2,23,23.48,0.08,0.08,0.2,0.2,2.57,2.62,47.89,48.89,2
CAB1037,9/23/15,23:00:45,9/23/15,16:00:45,-122.4939,48.1089,3,2,111.314,12.7792,2,30.6372,2,23.058,148.7,4.6616,2,148.9,4.876,-999,-999,9,2103.5,2,2066.3,2,23.18,23.67,0.1,0.1,0,0,2.59,2.64,48.4,49.41,2
CAB1037,9/23/15,23:03:02,9/23/15,16:03:02,-122.4943,48.1092,3,3,81.362,12.768,2,30.5642,2,23.004,142.8,4.4709,2,136,4.452,-999,-999,9,2099.4,2,2055.3,2,23.59,24.08,0.11,0.11,0,0,2.63,2.68,48.9,49.92,2
CAB1037,9/23/15,23:05:04,9/23/15,16:05:04,-122.4948,48.1094,3,4,51.214,12.7478,2,30.4695,2,22.935,138,4.3136,2,134.4,4.4,-999,-999,9,2097.4,2,2055,2,23.78,24.28,0.11,0.11,0,0,2.61,2.67,48.19,49.19,2
CAB1037,9/23/15,23:06:56,9/23/15,16:06:56,-122.4953,48.1096,3,5,30.738,12.7399,2,30.353,2,22.846,136.8,4.2742,2,133.1,4.357,-999,-999,9,2089.3,2,2055.8,2,23.7,24.19,0.12,0.12,0,0,2.61,2.66,46.62,47.59,2
CAB1037,9/23/15,23:08:11,9/23/15,16:08:11,-122.4956,48.1097,3,6,20.756,12.7629,2,30.2098,2,22.731,138,4.314,2,134.4,4.4,-999,-999,9,2085.3,2,2048.6,2,22.85,23.32,0.21,0.21,0.01,0.01,2.59,2.64,45.91,46.86,2
CAB1037,9/23/15,23:09:47,9/23/15,16:09:47,-122.496,48.1099,3,7,10.838,13.8754,2,29.0932,2,21.653,240.8,7.6271,2,240.3,7.856,-999,-999,9,2036.2,2,1901.7,2,5.9,6.01,0.12,0.12,0.27,0.27,1.59,1.62,21.2,21.62,2
CAB1037,9/23/15,23:11:36,9/23/15,16:11:36,-122.4964,48.1101,3,9,5.435,14.5828,2,28.3815,2,20.963,305.8,9.7227,2,299.3,9.779,-999,-999,9,2002.5,2,1812.8,2,0.44,0.44,0.03,0.03,0.03,0.03,1.1,1.12,10.55,10.76,2
CAB1037,9/23/15,23:12:53,9/23/15,16:12:53,-122.4968,48.1103,3,11,2.82,15.1754,2,27.4966,2,20.16,303.1,9.6275,2,300.5,9.808,-999,-999,9,1952.5,2,1763.4,2,0.37,0.38,0.02,0.02,0.07,0.07,1.03,1.05,9.81,9.99,2
CAB1037,9/24/15,0:20:56,9/23/15,17:20:56,-122.5548,48.2426,4,1,73.228,12.6068,2,30.4733,2,22.964,93.9,2.888,2,90.2,2.892,3.014,-999,9,2096.6,6,2102,6,25.23,25.76,0.51,0.52,0.23,0.24,3.16,3.23,62.67,63.97,2
CAB1037,9/24/15,0:23:03,9/23/15,17:23:03,-122.5549,48.2429,4,3,50.956,12.6145,2,30.4416,2,22.938,107.3,3.3199,2,103.7,3.389,3.402,-999,9,2091.3,6,2088.1,6,25.11,25.64,0.34,0.35,0.13,0.13,2.94,3,57.14,58.33,2
CAB1037,9/24/15,0:24:35,9/23/15,17:24:35,-122.555,48.2431,4,5,30.825,12.4022,2,30.2151,2,22.802,99.8,3.0785,2,102.9,3.354,3.382,-999,9,2086.6,2,2082,2,25.38,25.91,0.25,0.26,0.01,0.01,3.01,3.08,56.93,58.1,2
CAB1037,9/24/15,0:25:48,9/23/15,17:25:48,-122.555,48.2432,4,6,20.792,12.2456,2,30.0149,2,22.676,88.6,2.7142,2,87.8,2.88,2.869,-999,9,2076.8,2,2090.6,2,24.35,24.84,0.48,0.49,1.09,1.11,3.25,3.31,59.83,61.05,2
CAB1037,9/24/15,0:27:10,9/23/15,17:27:10,-122.555,48.2434,4,7,10.945,12.6903,2,29.5673,2,22.247,101.1,3.1183,2,102.1,3.308,3.37,-999,9,2059,2,2066.9,2,18.37,18.74,0.51,0.52,3.48,3.55,3.23,3.3,51.36,52.39,2
CAB1037,9/24/15,0:28:38,9/23/15,17:28:38,-122.5549,48.2436,4,9,5.34,14.3876,2,28.2729,2,20.919,311.8,9.9152,2,289.7,9.379,9.551,-999,9,1962,3,1802.9,2,2.95,3,0.09,0.09,0.46,0.47,1.37,1.4,19.41,19.79,2
CAB1037,9/24/15,0:30:00,9/23/15,17:30:00,-122.5548,48.2438,4,11,2.816,15.113,2,24.2882,2,17.71,342.4,10.8677,2,338.6,10.998,11.054,-999,9,1783,2,1588.3,2,0.32,0.33,0.02,0.02,0.01,0.01,0.78,0.79,16.34,16.6,2
CAB1037,9/24/15,14:49:36,9/24/15,7:49:36,-122.7216,48.3721,26,1,89.66,9.8942,2,32.1799,2,24.768,143.3,4.4936,2,139.6,4.579,-999,-999,9,2175,2,2128.1,2,24.26,24.79,0.53,0.54,0.78,0.79,2.25,2.3,43.01,43.96,2
CAB1037,9/24/15,14:51:09,9/24/15,7:51:09,-122.7216,48.3719,26,2,81.585,9.9697,2,32.1675,2,24.746,145.5,4.5647,2,157.2,5.155,-999,-999,9,2171.3,2,2126.2,2,24.03,24.56,0.53,0.54,0.73,0.74,2.22,2.27,43.39,44.34,2
CAB1037,9/24/15,14:53:09,9/24/15,7:53:09,-122.7217,48.3717,26,3,50.798,10.543,2,31.5369,2,24.159,158.4,4.9801,2,154.9,5.077,-999,-999,9,2143.3,2,2089.8,2,22.25,22.73,0.53,0.54,1.25,1.27,2.14,2.19,41.97,42.88,2
CAB1037,9/24/15,14:55:01,9/24/15,7:55:01,-122.7218,48.3715,26,4,30.816,10.8247,2,31.2438,2,23.883,166.9,5.2519,2,165.2,5.414,-999,-999,9,2127.5,2,2068.8,2,21.1,21.55,0.52,0.53,1.29,1.32,2.08,2.13,40.91,41.78,2
CAB1037,9/24/15,14:56:27,9/24/15,7:56:27,-122.722,48.3712,26,6,20.904,11.3398,2,30.7307,2,23.394,183.3,5.7809,2,192.9,6.316,-999,-999,9,2104.4,2,2040.8,2,19.13,19.53,0.5,0.51,1.38,1.41,1.99,2.03,39.17,39.99,2
CAB1037,9/24/15,14:57:38,9/24/15,7:57:38,-122.7221,48.371,26,7,10.865,11.5655,2,30.3867,2,23.087,188.1,5.9344,2,184.4,6.036,-999,-999,9,2088.4,2,2026.8,2,18.64,19.03,0.49,0.5,1.47,1.5,1.99,2.03,39.56,40.38,2
CAB1037,9/24/15,14:58:54,9/24/15,7:58:54,-122.7224,48.3707,26,9,5.491,11.6978,2,30.0926,2,22.836,191.3,6.0359,2,188.4,6.167,-999,-999,9,2061.7,2,1999.2,2,17.82,18.18,0.49,0.5,1.68,1.72,2.02,2.06,38.7,39.49,2
CAB1037,9/24/15,14:59:53,9/24/15,7:59:53,-122.7226,48.3705,26,11,2.762,11.8111,2,29.8273,2,22.61,192.3,6.0681,2,189.5,6.2,-999,-999,9,2046.5,2,1988.2,2,17.2,17.55,0.47,0.48,1.51,1.54,2.03,2.07,41.17,42.01,2
CAB1037,9/24/15,16:38:26,9/24/15,9:38:26,-123.0202,48.2737,22,1,96.615,9.3533,2,32.611,2,25.193,136.1,4.2614,2,133.9,4.366,4.419,-999,9,2196,2,2152.7,6,25.57,26.14,0.45,0.46,0.25,0.26,2.23,2.28,43.3,44.27,2
