CRUISE_ID,DATE_UTC,TIME_UTC,DATE_LOCAL,TIME_LOCAL,LONGITUDE_DEC,LATITUDE_DEC,STATION_NO,NISKIN_NO,CTDPRS_DBAR,CTDTMP_DEG_C_ITS90,CTDTMP_FLAG_W,CTDSAL_PSS78,CTDSAL_FLAG_W,SIGMATHETA_KG_M3,CTDOXY_UMOL_KG_ADJ,CTDOXY_MG_L,CTDOXY_FLAG_W,OXYGEN_UMOL_KG,OXYGEN_MG_L_1,OXYGEN_MG_L_2,OXYGEN_MG_L_3,OXYGEN_FLAG_W,TA_UMOL_KG,DIC_UMOL_KG,TA_FLAG_W,DIC_FLAG_W,NITRATE_UMOL_KG,NITRATE_UMOL_L,NITRITE_UMOL_KG,NITRITE_UMOL_L,AMMONIUM_UMOL_KG,AMMONIUM_UMOL_L,PHOSPHATE_UMOL_KG,PHOSPHATE_UMOL_L,SILICATE_UMOL_KG,SILICATE_UMOL_L,NUTRIENTS_FLAG_W
CAB1023,10/1/14,21:20:10,10/1/14,14:20:10,-123.0565,47.4902,401,10,4.993,13.325,2,28.294,2,21.143,279.7,8.763,2,278.1,8.834,9.342,-999,2,1964.6,1840.6,6,2,5.38,5.48,0.06,0.06,0.14,0.15,1.29,1.32,46.88,47.78,2
CAB1023,10/1/14,21:21:10,10/1/14,14:21:10,-123.0565,47.4902,401,11,2.864,14.028,2,26.742,2,19.811,304,9.531,2,308.6,10.124,10.013,-999,2,1919.2,1777.1,6,2,2.4,2.44,0.03,0.03,0.28,0.28,1.03,1.05,49.72,50.61,2
CAB1023,10/1/14,21:21:10,10/1/14,14:21:10,-123.0565,47.4902,401,12,2.858,14.056,2,26.717,2,19.786,304.4,9.545,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,22:59:31,10/1/14,15:59:31,-123.1083,47.4252,12,1,121.942,8.828,2,30.044,2,23.266,66,1.911,2,62,2.029,-999,-999,2,2075.7,-999,2,5,31.98,32.64,0.03,0.03,0.08,0.08,3.96,4.04,96.46,98.44,2
CAB1023,10/1/14,23:02:07,10/1/14,16:02:07,-123.1083,47.4252,12,2,81.096,9.174,2,30.045,2,23.215,68.9,2.003,2,65.6,2.146,-999,-999,2,2074.5,-999,2,5,32.13,32.79,0.13,0.14,0.05,0.05,3.75,3.83,87.29,89.08,2
CAB1023,10/1/14,23:04:16,10/1/14,16:04:16,-123.1083,47.4252,12,3,51.082,9.624,2,30.042,2,23.143,80.8,2.385,2,78.7,2.576,-999,-999,2,2073,-999,2,5,31.74,32.39,0.01,0.02,0.07,0.07,3.37,3.44,73.66,75.17,2
CAB1023,10/1/14,23:06:00,10/1/14,16:06:00,-123.1083,47.4252,12,4,31.142,9.496,2,29.906,2,23.057,84.4,2.504,2,85.9,2.814,-999,-999,2,2067.4,-999,2,5,31.8,32.45,0.01,0.01,0.07,0.07,3.23,3.3,68.72,70.12,2
CAB1023,10/1/14,23:06:09,10/1/14,16:06:09,-123.1083,47.4252,12,5,31.137,9.498,2,29.909,2,23.059,85.1,2.525,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:07:52,10/1/14,16:07:52,-123.1083,47.4252,12,6,20.112,9.168,2,29.729,2,22.969,72.7,2.124,2,70.7,2.316,-999,-999,2,2056.3,2111,2,2,32.94,33.6,0.04,0.04,0.06,0.06,3.38,3.44,73.8,75.3,2
CAB1023,10/1/14,23:09:19,10/1/14,16:09:19,-123.1083,47.4252,12,7,9.972,9.673,2,29.45,2,22.674,92,2.746,2,72.1,2.36,-999,-999,2,2046.2,2079.6,2,2,32.06,32.7,0.27,0.28,0.16,0.16,3.3,3.37,71.29,72.71,2
CAB1023,10/1/14,23:09:27,10/1/14,16:09:27,-123.1083,47.4252,12,8,9.969,9.671,2,29.45,2,22.674,92,2.744,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:10:45,10/1/14,16:10:45,-123.1083,47.4252,12,9,5.082,13.223,2,27.484,2,20.537,364.7,11.484,2,281.1,9.18,-999,-999,3,1908.6,1785.2,2,2,3.33,3.4,0.06,0.06,0.56,0.57,1.1,1.12,50.49,51.42,2
CAB1023,10/1/14,23:10:45,10/1/14,16:10:45,-123.1083,47.4252,12,10,5.08,13.263,2,27.391,2,20.458,361.7,11.39,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:12:03,10/1/14,16:12:03,-123.1083,47.4252,12,11,2.752,14.781,2,24.974,2,18.303,320.8,10.056,2,329.3,10.728,-999,-999,2,1809.5,1663.6,2,2,0.21,0.22,0,0,0.46,0.47,0.71,0.72,50.95,51.8,2
CAB1023,10/1/14,23:12:03,10/1/14,16:12:03,-123.1083,47.4252,12,12,2.772,14.772,2,24.984,2,18.312,321,10.062,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:47:11,10/1/14,16:47:11,-123.1332,47.3712,11,1,82.775,9.035,2,30.002,2,23.202,63.7,1.835,2,62.8,2.056,-999,-999,2,2073.3,2154.5,2,2,34.62,35.33,0.07,0.07,0.01,0.01,3.71,3.79,92.59,94.48,2
CAB1023,10/1/14,23:49:29,10/1/14,16:49:29,-123.1332,47.3712,11,2,50.898,9.498,2,29.975,2,23.111,76.3,2.242,2,67.3,2.203,-999,-999,2,2065.6,2119.4,2,2,35.05,35.77,0.02,0.02,0.03,0.03,3.46,3.53,81.3,82.96,2
CAB1023,10/1/14,23:51:22,10/1/14,16:51:22,-123.1332,47.3712,11,3,30.938,9.225,2,29.828,2,23.038,74.4,2.179,2,66.6,2.181,-999,-999,2,2057.3,2113.3,2,2,35.71,36.43,0.01,0.01,0,0,3.49,3.57,80.16,81.79,2
CAB1023,10/1/14,23:51:22,10/1/14,16:51:22,-123.1332,47.3712,11,4,30.941,9.225,2,29.828,2,23.038,74.3,2.176,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:53:05,10/1/14,16:53:05,-123.1332,47.3712,11,5,20.939,9.137,2,29.737,2,22.98,69.1,2.011,2,68.6,2.246,-999,-999,2,2053.3,2133.8,2,2,35.43,36.15,0.03,0.03,0,0,3.44,3.51,81.25,82.89,2
CAB1023,10/1/14,23:53:05,10/1/14,16:53:05,-123.1332,47.3712,11,6,20.935,9.138,2,29.737,2,22.98,69.3,2.017,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:54:58,10/1/14,16:54:58,-123.1332,47.3712,11,7,10.022,9.765,2,29.414,2,22.631,101.6,3.054,2,79.7,2.608,-999,-999,2,2036.2,2125.1,2,2,28.78,29.36,0.23,0.23,0.14,0.14,3.17,3.23,76.19,77.71,2
CAB1023,10/1/14,23:55:06,10/1/14,16:55:06,-123.1332,47.3712,11,8,10.025,9.763,2,29.413,2,22.631,101.5,3.052,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:56:33,10/1/14,16:56:33,-123.1332,47.3712,11,9,5.75,12.861,2,27.981,2,20.989,335.5,10.555,2,285.6,9.331,-999,-999,3,1972.5,1876.9,2,2,5.69,5.79,0.11,0.11,0.04,0.04,1.36,1.39,47.76,48.66,2
CAB1023,10/1/14,23:56:33,10/1/14,16:56:33,-123.1332,47.3712,11,10,5.747,12.887,2,27.959,2,20.967,340.1,10.7,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/1/14,23:58:08,10/1/14,16:58:08,-123.1332,47.3712,11,11,2.806,14.514,2,25.647,2,18.873,355.6,11.176,2,351.4,11.457,-999,-999,2,1872.8,1711.4,2,2,0.09,0.09,0,0,0.04,0.04,0.79,0.8,48.89,49.73,2
CAB1023,10/1/14,23:58:08,10/1/14,16:58:08,-123.1332,47.3712,11,12,2.816,14.515,2,25.647,2,18.873,354.5,11.14,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,0:37:52,10/1/14,17:37:52,-123.0235,47.3565,402,1,47.917,9.17,2,29.87,2,23.079,62.2,1.787,2,58.8,1.926,-999,-999,2,2068.5,2143.2,2,2,35.53,36.25,0.1,0.1,0.01,0.01,3.56,3.64,86.18,87.93,2
CAB1023,10/2/14,0:37:52,10/1/14,17:37:52,-123.0235,47.3565,402,2,47.893,9.17,2,29.87,2,23.079,62.1,1.785,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,0:40:02,10/1/14,17:40:02,-123.0235,47.3565,402,3,30.962,9.159,2,29.8,2,23.026,63.9,1.842,2,60.1,1.967,-999,-999,2,2064.1,2139.6,2,2,35.29,36,0.06,0.06,0,0,3.53,3.61,83.68,85.38,2
CAB1023,10/2/14,0:40:02,10/1/14,17:40:02,-123.0235,47.3565,402,4,30.977,9.159,2,29.8,2,23.026,63.9,1.844,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,0:41:37,10/1/14,17:41:37,-123.0235,47.3565,402,5,20.965,9.146,2,29.719,2,22.964,62.6,1.801,2,60,1.963,-999,-999,2,2062.2,2134.1,2,2,35.26,35.97,0.05,0.05,0,0,3.53,3.6,86.66,88.41,2
CAB1023,10/2/14,0:41:37,10/1/14,17:41:37,-123.0235,47.3565,402,6,20.972,9.146,2,29.719,2,22.964,62.7,1.803,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,0:43:03,10/1/14,17:43:03,-123.0235,47.3565,402,7,10.778,9.252,2,29.537,2,22.806,65.8,1.904,2,66.6,2.178,-999,-999,2,-999,-999,9,9,31.76,32.39,0.08,0.08,0.01,0.01,3.44,3.51,87.02,88.76,2
CAB1023,10/2/14,0:43:03,10/1/14,17:43:03,-123.0235,47.3565,402,8,10.774,9.259,2,29.532,2,22.802,65.9,1.908,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,0:45:04,10/1/14,17:45:04,-123.0235,47.3565,402,9,5.055,10.963,2,28.951,2,22.077,387.3,12.227,2,363.9,11.9,-999,-999,2,1975.1,1804.5,2,2,2.46,2.51,0.03,0.03,0.22,0.22,1.09,1.11,43.5,44.36,2
CAB1023,10/2/14,0:45:04,10/1/14,17:45:04,-123.0235,47.3565,402,10,5.054,10.953,2,28.956,2,22.082,389.3,12.294,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,0:46:22,10/1/14,17:46:22,-123.0235,47.3565,402,11,2.705,15.429,2,24.057,2,17.469,329.5,10.325,2,324,10.55,-999,-999,2,1779.9,1634.7,2,2,0.06,0.06,0,0,0.14,0.14,0.76,0.77,54.56,55.43,2
CAB1023,10/2/14,0:46:31,10/1/14,17:46:31,-123.0235,47.3565,402,12,2.699,15.429,2,24.062,2,17.472,330.3,10.35,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/2/14,22:51:10,10/2/14,15:51:10,-122.4433,47.5568,29,1,230.419,11.922,2,30.78,2,23.328,168.1,5.195,2,166.8,5.463,-999,-999,2,2114.8,2066.5,2,2,20.56,21,0.56,0.57,1.87,1.91,2.37,2.42,48.06,49.07,2
CAB1023,10/2/14,22:53:54,10/2/14,15:53:54,-122.4433,47.5568,29,2,171.738,11.945,2,30.763,2,23.311,169.2,5.23,2,167.6,5.488,-999,-999,2,2112.8,2058.8,2,2,20.58,21.01,0.55,0.56,1.75,1.79,2.34,2.39,47.64,48.64,2
CAB1023,10/2/14,22:55:21,10/2/14,15:55:21,-122.4433,47.5568,29,3,151.629,11.97,2,30.746,2,23.294,169.3,5.233,2,167,5.47,-999,-999,2,2112.1,2057.9,2,2,20.61,21.04,0.56,0.57,1.69,1.73,2.33,2.38,48.67,49.69,2
CAB1023,10/2/14,22:57:13,10/2/14,15:57:13,-122.4433,47.5568,29,4,121.681,11.99,2,30.699,2,23.253,164.7,5.084,2,162.9,5.334,-999,-999,2,2111.7,2060.3,2,2,21.24,21.68,0.65,0.66,1.97,2.01,2.44,2.49,48.35,49.36,2
CAB1023,10/2/14,22:59:05,10/2/14,15:59:05,-122.4433,47.5568,29,5,101.727,12.014,2,30.673,2,23.229,164.5,5.078,2,169.2,5.54,-999,-999,2,2112.3,2061.4,2,2,21.57,22.02,0.68,0.7,2.18,2.23,2.47,2.52,47.71,48.71,2
CAB1023,10/2/14,23:00:58,10/2/14,16:00:58,-122.4433,47.5568,29,6,80.605,12.208,2,30.551,2,23.098,166.4,5.14,2,164.8,5.396,-999,-999,2,2104.2,2048.5,2,2,20.91,21.35,0.62,0.63,0.95,0.97,2.33,2.38,46.98,47.96,2
CAB1023,10/2/14,23:02:50,10/2/14,16:02:50,-122.4433,47.5568,29,7,50.383,12.706,2,30.305,2,22.815,185.2,5.741,2,184,6.022,-999,-999,2,2085.3,2015,2,2,18.59,18.97,0.61,0.62,1.49,1.52,2.22,2.26,45.93,46.88,2
CAB1023,10/2/14,23:04:16,10/2/14,16:04:16,-122.4433,47.5568,29,8,30.123,12.791,2,30.244,2,22.752,189.2,5.871,2,195.1,6.386,-999,-999,2,2089.9,2014.2,2,2,18.3,18.67,0.61,0.62,1.6,1.63,2.17,2.22,45.92,46.87,2
CAB1023,10/2/14,23:05:51,10/2/14,16:05:51,-122.4433,47.5568,29,9,20.418,12.885,2,30.203,2,22.702,195.1,6.06,2,193.6,6.336,-999,-999,2,2088.1,2006.7,2,2,17.79,18.15,0.59,0.61,1.52,1.55,2.14,2.18,45.91,46.85,2
CAB1023,10/2/14,23:07:18,10/2/14,16:07:18,-122.4433,47.5568,29,10,10.705,13.076,2,30.17,2,22.64,212.9,6.63,2,215,7.035,-999,-999,2,2082.4,1987.7,2,2,16.29,16.63,0.58,0.59,1.2,1.23,1.99,2.03,45.69,46.63,2
CAB1023,10/2/14,23:08:53,10/2/14,16:08:53,-122.4433,47.5568,29,11,5.602,13.105,2,30.158,2,22.626,222.5,6.938,2,229.1,7.496,-999,-999,2,2078.2,1977.2,2,2,15.45,15.76,0.55,0.56,0.95,0.97,1.88,1.92,44.73,45.65,2
CAB1023,10/2/14,23:09:53,10/2/14,16:09:53,-122.4433,47.5568,29,12,2.73,13.54,2,30.112,2,22.505,250.8,7.848,2,243.9,7.981,-999,-999,2,2084,1956,2,2,14.23,14.52,0.52,0.53,0.76,0.78,1.78,1.81,43.04,43.92,2
CAB1023,10/3/14,0:09:13,10/2/14,17:09:13,-122.4082,47.4565,30,1,218.408,11.878,2,30.743,2,23.308,156.2,4.811,2,153,5.009,-999,-999,2,2117.8,-999,3,9,21.32,21.76,0.6,0.62,1.88,1.92,2.53,2.59,50.76,51.82,2
CAB1023,10/3/14,0:11:31,10/2/14,17:11:31,-122.4082,47.4565,30,2,181.657,11.879,2,30.74,2,23.305,156.8,4.832,2,155.2,5.082,-999,-999,2,2118.4,2059.3,2,2,21.32,21.77,0.63,0.64,1.75,1.78,2.51,2.56,49.71,50.76,2
CAB1023,10/3/14,0:13:32,10/2/14,17:13:32,-122.4082,47.4565,30,3,151.707,11.883,2,30.737,2,23.302,157.5,4.855,2,148.9,4.876,-999,-999,2,2114,2062.3,2,2,21.35,21.79,0.62,0.63,1.69,1.73,2.49,2.54,50.02,51.07,2
CAB1023,10/3/14,0:15:42,10/2/14,17:15:42,-122.4082,47.4565,30,4,101.899,11.961,2,30.709,2,23.266,162.3,5.008,2,159.8,5.234,-999,-999,2,2112.2,2058.4,2,2,21.24,21.68,0.6,0.62,1.36,1.39,2.4,2.45,48.45,49.47,2
CAB1023,10/3/14,0:17:34,10/2/14,17:17:34,-122.4082,47.4565,30,5,80.785,12.044,2,30.635,2,23.194,163.4,5.042,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/3/14,0:19:35,10/2/14,17:19:35,-122.4082,47.4565,30,6,50.566,12.26,2,30.498,2,23.048,166.5,5.141,2,164.3,5.379,-999,-999,2,2101.5,2042.5,2,2,21.15,21.59,0.61,0.63,0.72,0.74,2.33,2.38,46.68,47.65,2
CAB1023,10/3/14,0:21:19,10/2/14,17:21:19,-122.4082,47.4565,30,7,30.98,12.648,2,30.313,2,22.832,183.3,5.68,2,182.9,5.985,-999,-999,2,2092.8,2023.3,2,2,14.72,15.02,0.61,0.63,1.56,1.6,2.23,2.28,45.05,45.98,2
CAB1023,10/3/14,0:22:45,10/2/14,17:22:45,-122.4082,47.4565,30,8,20.884,12.738,2,30.266,2,22.779,189.9,5.894,2,193,6.316,-999,-999,2,2095.1,1985.7,2,2,18.21,18.58,0.6,0.61,1.66,1.69,2.14,2.19,42.77,43.65,2
CAB1023,10/3/14,0:23:54,10/2/14,17:23:54,-122.4082,47.4565,30,9,10.146,13.01,2,30.162,2,22.647,216.5,6.746,2,214.5,7.02,-999,-999,2,2087.2,1989.5,2,2,15.89,16.21,0.54,0.55,1.48,1.51,1.93,1.97,41.52,42.37,2
CAB1023,10/3/14,0:25:03,10/2/14,17:25:03,-122.4082,47.4565,30,10,4.901,13.13,2,30.116,2,22.588,229.4,7.161,2,231.7,7.581,-999,-999,2,2083.3,1975,2,2,14.7,15,0.49,0.5,1.3,1.33,1.78,1.82,39.54,40.35,2
CAB1023,10/3/14,0:26:12,10/2/14,17:26:12,-122.4082,47.4565,30,11,2.815,13.193,2,30.087,2,22.553,238.9,7.464,2,258.1,8.445,-999,-999,2,2077.8,1946.3,2,2,11.07,11.3,0.38,0.39,1,1.02,1.49,1.52,36.84,37.59,2
CAB1023,10/3/14,0:26:12,10/2/14,17:26:12,-122.4082,47.4565,30,12,2.827,13.195,2,30.086,2,22.552,240.8,7.525,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/3/14,1:11:00,10/2/14,18:11:00,-122.3607,47.3938,31,1,212.884,11.893,2,30.728,2,23.294,157.5,4.853,2,157.5,5.157,-999,-999,2,2114.7,2062.5,2,2,22.27,22.74,0.61,0.62,1.32,1.34,2.47,2.52,49.34,50.38,2
CAB1023,10/3/14,1:13:09,10/2/14,18:13:09,-122.3607,47.3938,31,2,181.844,11.918,2,30.721,2,23.283,160.2,4.94,2,158.7,5.195,-999,-999,2,2112.4,2058,2,2,22.39,22.86,0.61,0.62,1.25,1.27,2.44,2.5,48.2,49.21,2
CAB1023,10/3/14,1:15:19,10/2/14,18:15:19,-122.3607,47.3938,31,3,151.9,11.943,2,30.71,2,23.271,160.9,4.961,2,159.4,5.221,-999,-999,2,2111.7,2056.8,2,2,22.38,22.85,0.61,0.62,1.18,1.2,2.44,2.49,47.06,48.05,2
CAB1023,10/3/14,1:17:02,10/2/14,18:17:02,-122.3607,47.3938,31,4,121.916,11.969,2,30.699,2,23.257,161.6,4.984,2,160.9,5.269,-999,-999,2,2114,-999,2,5,22.33,22.8,0.61,0.62,1.19,1.22,2.42,2.47,47.35,48.34,2
CAB1023,10/3/14,1:18:55,10/2/14,18:18:55,-122.3607,47.3938,31,5,100.928,12.083,2,30.619,2,23.174,163.3,5.04,2,162.3,5.314,-999,-999,2,2106.6,2048.9,2,2,22.45,22.92,0.6,0.62,0.76,0.78,2.38,2.43,45.38,46.33,2
CAB1023,10/3/14,1:20:12,10/2/14,18:20:12,-122.3607,47.3938,31,6,80.787,12.218,2,30.527,2,23.078,165.5,5.109,2,161.6,5.289,-999,-999,2,2101.8,2042.9,2,2,22.19,22.66,0.61,0.62,0.72,0.74,2.37,2.42,45.07,46.01,2
CAB1023,10/3/14,1:22:05,10/2/14,18:22:05,-122.3607,47.3938,31,7,51.133,12.54,2,30.353,2,22.883,176.1,5.451,2,177.6,5.813,-999,-999,2,2103.4,2026,2,2,20.42,20.84,0.64,0.65,1.28,1.31,2.26,2.31,43,43.89,2
CAB1023,10/3/14,1:23:40,10/2/14,18:23:40,-122.3607,47.3938,31,8,30.915,12.898,2,30.208,2,22.704,197.9,6.15,2,189.9,6.214,-999,-999,2,2086.2,2003.6,2,2,18.02,18.4,0.62,0.64,1.74,1.77,2.11,2.16,40.86,41.7,2
CAB1023,10/3/14,1:25:15,10/2/14,18:25:15,-122.3607,47.3938,31,9,20.108,13.083,2,30.136,2,22.612,219.5,6.842,2,219.7,7.19,-999,-999,2,2085.7,1986.3,2,2,15.63,15.95,0.52,0.53,1.67,1.71,1.87,1.91,38.23,39.02,2
CAB1023,10/3/14,1:26:24,10/2/14,18:26:24,-122.3607,47.3938,31,10,10.157,13.639,2,29.956,2,22.365,311.2,9.786,2,299.1,9.784,-999,-999,2,2073.4,1908,2,2,5.56,5.67,0.32,0.33,0.45,0.46,1.17,1.2,32.47,33.13,2
CAB1023,10/3/14,1:27:24,10/2/14,18:27:24,-122.3607,47.3938,31,11,5.158,13.823,2,29.926,2,22.306,333.5,10.503,2,334,10.927,-999,-999,2,2061.1,1879.3,2,2,3.37,3.44,0.25,0.25,0.28,0.29,0.99,1.01,31.13,31.77,2
CAB1023,10/3/14,1:28:34,10/2/14,18:28:34,-122.3607,47.3938,31,12,2.67,13.916,2,29.903,2,22.269,345.9,10.901,2,358.1,11.715,-999,-999,2,2058.1,1850.9,2,2,1.81,1.85,0.16,0.16,0.19,0.2,0.82,0.84,30.51,31.13,2
CAB1023,10/3/14,2:14:47,10/2/14,19:14:47,-122.4433,47.3332,32,1,173.655,11.887,2,30.723,2,23.29,158.3,4.88,2,159.3,5.175,5.334,5.141,2,2113.5,2051.9,6,6,21.96,22.42,0.53,0.54,1.58,1.62,2.47,2.52,49.1,50.13,2
CAB1023,10/3/14,2:16:31,10/2/14,19:16:31,-122.4433,47.3332,32,2,152.045,11.903,2,30.716,2,23.282,159.8,4.928,2,159.2,5.212,-999,-999,2,2112.3,2057.9,2,2,22.02,22.48,0.53,0.54,1.28,1.3,2.42,2.47,47.73,48.73,2
CAB1023,10/3/14,2:18:32,10/2/14,19:18:32,-122.4433,47.3332,32,3,121.849,11.973,2,30.682,2,23.244,161,4.965,2,160,5.239,5.247,5.235,2,2109.5,2047.7,6,6,22.17,22.64,0.53,0.54,1.06,1.09,2.38,2.43,46.71,47.69,2
CAB1023,10/3/14,2:20:07,10/2/14,19:20:07,-122.4433,47.3332,32,4,100.812,11.996,2,30.668,2,23.228,161.8,4.99,2,159.5,5.222,-999,-999,2,2109.6,-999,2,5,22.23,22.7,0.54,0.55,0.92,0.93,2.37,2.42,46.17,47.14,2
CAB1023,10/3/14,2:21:50,10/2/14,19:21:50,-122.4433,47.3332,32,5,80.956,12.008,2,30.658,2,23.218,162.2,5.005,2,162.1,5.289,5.367,5.266,2,2113.4,2045.6,6,6,22.24,22.71,0.54,0.55,0.85,0.86,2.37,2.42,45.98,46.95,2
CAB1023,10/3/14,2:23:43,10/2/14,19:23:43,-122.4433,47.3332,32,6,50.668,12.319,2,30.46,2,23.008,168,5.188,2,168.4,5.512,-999,-999,2,2096,2024.9,2,2,21.42,21.86,0.63,0.64,0.97,0.99,2.32,2.37,46.51,47.48,2
CAB1023,10/3/14,2:25:18,10/2/14,19:25:18,-122.4433,47.3332,32,7,31.035,12.744,2,30.247,2,22.763,185.8,5.761,2,187.1,6.125,-999,-999,2,2091.6,2016.9,2,2,18.52,18.9,0.61,0.62,1.72,1.76,2.16,2.21,42.54,43.41,2
CAB1023,10/3/14,2:26:44,10/2/14,19:26:44,-122.4433,47.3332,32,8,20.195,12.843,2,30.202,2,22.709,193.2,5.999,2,193,6.316,-999,-999,2,2088.3,2004.8,2,2,18.47,18.85,0.61,0.62,1.67,1.7,2.17,2.21,42.59,43.46,2
CAB1023,10/3/14,2:28:02,10/2/14,19:28:02,-122.4433,47.3332,32,9,10.161,13.25,2,29.969,2,22.451,251.6,7.872,2,237.7,7.775,-999,-999,2,2081,1910.6,2,2,13.78,14.06,0.47,0.48,1.02,1.04,1.71,1.74,38.61,39.39,2
CAB1023,10/3/14,2:29:11,10/2/14,19:29:11,-122.4433,47.3332,32,10,5.265,13.6,2,29.609,2,22.105,346.1,10.906,2,336.2,10.996,-999,-999,2,2047.5,1872.3,2,2,2.72,2.77,0.21,0.22,0.02,0.02,0.87,0.88,32.72,33.38,2
CAB1023,10/3/14,2:30:29,10/2/14,19:30:29,-122.4433,47.3332,32,11,2.841,13.891,2,29.195,2,21.728,361,11.38,2,362.4,11.849,-999,-999,2,2043.8,1831.4,2,2,3.62,3.7,0.33,0.34,0.19,0.19,0.91,0.93,41.22,42.03,2
CAB1023,10/3/14,2:30:29,10/2/14,19:30:29,-122.4433,47.3332,32,12,2.833,13.879,2,29.217,2,21.748,361.7,11.404,2,-999,-999,-999,-999,9,-999,-999,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
CAB1023,10/3/14,14:52:05,10/3/14,7:52:05,-122.4997,47.3187,33,1,149.038,11.933,2,30.695,2,23.26,158.3,4.879,2,158.8,5.201,-999,-999,2,2114,2060.8,2,2,22.08,22.54,0.53,0.54,1.06,1.08,2.42,2.47,47.31,48.3,2
CAB1023,10/3/14,14:54:23,10/3/14,7:54:23,-122.4997,47.3187,33,2,111.843,11.951,2,30.684,2,23.249,159.4,4.914,2,160.1,5.241,-999,-999,2,2110,2063.5,2,2,22.11,22.58,0.53,0.54,0.98,1,2.4,2.45,47.36,48.35,2
CAB1023,10/3/14,14:56:41,10/3/14,7:56:41,-122.4997,47.3187,33,3,81.09,12.046,2,30.626,2,23.186,161.3,4.976,2,161.7,5.294,-999,-999,2,2106.2,2048.1,2,2,22.29,22.76,0.55,0.56,0.63,0.64,2.37,2.42,45.99,46.95,2
CAB1023,10/3/14,14:58:42,10/3/14,7:58:42,-122.4997,47.3187,33,4,51.313,12.53,2,30.348,2,22.881,175.3,5.424,2,175.2,5.734,-999,-999,2,2100.9,-999,2,5,20.46,20.89,0.64,0.66,1.07,1.1,2.29,2.33,44.99,45.92,2
CAB1023,10/3/14,15:00:26,10/3/14,8:00:26,-122.4997,47.3187,33,5,30.961,12.681,2,30.279,2,22.8,184.6,5.723,2,188.1,6.155,-999,-999,2,2095.8,2015.8,2,2,19.43,19.83,0.59,0.61,1.32,1.35,2.22,2.27,45.04,45.97,2
CAB1023,10/3/14,15:01:44,10/3/14,8:01:44,-122.4997,47.3187,33,6,20.137,12.699,2,30.271,2,22.79,184.7,5.726,2,187,6.119,-999,-999,2,2097.4,2019.1,2,2,19.38,19.78,0.59,0.61,1.37,1.4,2.22,2.27,44.97,45.9,2
CAB1023,10/3/14,15:03:19,10/3/14,8:03:19,-122.4997,47.3187,33,7,10.536,12.809,2,30.217,2,22.728,188.5,5.848,2,190.7,6.241,-999,-999,2,2093.3,1994.1,2,2,18.84,19.23,0.59,0.61,1.74,1.77,2.19,2.24,44.9,45.83,2
