ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_10	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_100	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1000	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1001	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1002	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1003	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1004	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1005	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1006	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Pleuromamma	Pleuromamma scutullata
ASV_1007	Unknown	NA	NA	NA	NA	NA	NA
ASV_1008	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1009	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_101	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1010	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1011	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1012	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_1013	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	NA
ASV_1014	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	NA	NA	NA
ASV_1015	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1016	Eukaryota	Phoronida	Phoronidae__o__c	Phoronidae__o	NA	NA	NA
ASV_1017	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1018	Unknown	NA	NA	NA	NA	NA	NA
ASV_1019	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_102	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	NA
ASV_1020	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1021	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_1022	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1023	Eukaryota	Arthropoda	Malacostraca	Isopoda	Bopyridae	Orthione	Orthione mesoamericana
ASV_1024	Unknown	NA	NA	NA	NA	NA	NA
ASV_1025	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1026	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1027	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1028	Unknown	NA	NA	NA	NA	NA	NA
ASV_1029	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_103	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_1030	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella bicincta
ASV_1031	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1032	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1033	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_1034	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1035	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_1036	Unknown	NA	NA	NA	NA	NA	NA
ASV_1037	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1038	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1039	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Terebridae	Hastula	NA
ASV_104	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1040	Eukaryota	Arthropoda	Malacostraca	Amphipoda	NA	NA	NA
ASV_1041	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1042	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1043	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus californicus
ASV_1044	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus californicus
ASV_1045	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1046	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1047	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	NA	NA	NA
ASV_1048	Eukaryota	Nemertea	Palaeonemertea	Tubulaniformes	NA	NA	NA
ASV_1049	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_105	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_1050	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1051	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1052	Unknown	NA	NA	NA	NA	NA	NA
ASV_1053	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1054	Unknown	NA	NA	NA	NA	NA	NA
ASV_1055	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1056	Eukaryota	Mollusca	Gastropoda	Stylommatophora	NA	NA	NA
ASV_1057	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1058	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_1059	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_106	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1060	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1061	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1062	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_1063	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1064	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Terebridae	NA	NA
ASV_1065	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1066	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_1067	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1068	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1069	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_107	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1070	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Calyptraeidae	Crepipatella	Crepipatella lingulata
ASV_1071	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1072	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1073	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1074	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1075	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pasiphaeidae	NA	NA
ASV_1076	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1077	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Pleuromamma	Pleuromamma scutullata
ASV_1078	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	NA	NA
ASV_1079	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_108	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1080	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1081	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1082	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1083	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1084	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1085	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1086	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	NA	NA
ASV_1087	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides
ASV_1088	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1089	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_109	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides
ASV_1090	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1091	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1092	Unknown	NA	NA	NA	NA	NA	NA
ASV_1093	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1094	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus californicus
ASV_1095	Unknown	NA	NA	NA	NA	NA	NA
ASV_1096	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_1097	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	NA	NA
ASV_1098	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	NA	NA	NA
ASV_1099	Eukaryota	Arthropoda	Malacostraca	Decapoda	NA	NA	NA
ASV_11	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides
ASV_110	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Lucicutiidae	Lucicutia	Lucicutia flavicornis
ASV_1100	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne nordmanni
ASV_1101	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1102	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1103	Eukaryota	Mollusca	Gastropoda	Neogastropoda	NA	NA	NA
ASV_1104	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1105	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1106	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1107	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1108	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1109	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_111	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1110	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Neocalanus	Neocalanus plumchrus
ASV_1111	Unknown	NA	NA	NA	NA	NA	NA
ASV_1112	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1113	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1114	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1115	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1116	Eukaryota	Arthropoda	Insecta	Hymenoptera	NA	NA	NA
ASV_1117	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea californiensis
ASV_1118	Unknown	NA	NA	NA	NA	NA	NA
ASV_1119	Unknown	NA	NA	NA	NA	NA	NA
ASV_112	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1120	Eukaryota	Cnidaria	Hydrozoa	Narcomedusae	Cuninidae	Solmissus	Solmissus incisa
ASV_1121	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1122	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	NA	NA
ASV_1123	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1124	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1125	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_1126	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1127	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1128	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	NA
ASV_1129	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_113	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1130	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1131	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1132	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1133	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1134	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Eualus	NA
ASV_1135	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1136	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1137	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_1138	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Rissoidae	NA	NA
ASV_1139	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_114	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1140	Unknown	NA	NA	NA	NA	NA	NA
ASV_1141	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1142	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1143	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1144	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1145	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1146	Unknown	NA	NA	NA	NA	NA	NA
ASV_1147	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1148	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1149	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_115	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Pleopis	Pleopis polyphemoides
ASV_1150	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1151	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1152	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1153	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1154	Eukaryota	Chaetognatha	Sagittoidea	Aphragmophora	Sagittidae	NA	NA
ASV_1155	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1156	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus balanus
ASV_1157	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1158	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Scolecitrichidae	Racovitzanus	Racovitzanus antarcticus
ASV_1159	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_116	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	Evadne spinifera
ASV_1160	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_1161	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1162	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1163	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1164	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1165	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1166	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1167	Unknown	NA	NA	NA	NA	NA	NA
ASV_1168	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1169	Unknown	NA	NA	NA	NA	NA	NA
ASV_117	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1170	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1171	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1172	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1173	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_1174	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1175	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_1176	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1177	Unknown	NA	NA	NA	NA	NA	NA
ASV_1178	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1179	Eukaryota	Annelida	Polychaeta	Phyllodocida	Polynoidae	Harmothoe	Harmothoe cf_ imbricata BCG_2017
ASV_118	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1180	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1181	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Velutinidae	NA	NA
ASV_1182	Eukaryota	Arthropoda	Malacostraca	Isopoda	Bopyridae	Orthione	Orthione mesoamericana
ASV_1183	Eukaryota	Arthropoda	Malacostraca	Decapoda	Hippolytidae	Heptacarpus	NA
ASV_1184	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea thermophila
ASV_1185	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1186	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_1187	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea gigas
ASV_1188	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	NA	NA
ASV_1189	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	Aglajidae	Melanochlamys	Melanochlamys diomedea
ASV_119	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1190	Eukaryota	Annelida	Polychaeta	Phyllodocida	Syllidae	Proceraea	Proceraea okadai
ASV_1191	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	Littorina scutulata
ASV_1192	Eukaryota	Mollusca	Bivalvia	NA	NA	NA	NA
ASV_1193	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1194	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1195	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1196	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1197	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1198	Unknown	NA	NA	NA	NA	NA	NA
ASV_1199	Unknown	NA	NA	NA	NA	NA	NA
ASV_12	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_120	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1200	Eukaryota	Annelida	Polychaeta	Eunicida	NA	NA	NA
ASV_1201	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1202	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	NA
ASV_1203	Unknown	NA	NA	NA	NA	NA	NA
ASV_1204	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1205	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1206	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1207	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1208	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	NA	NA	NA
ASV_1209	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_121	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1210	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1211	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1212	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_1213	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1214	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1215	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1216	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1217	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea californiensis
ASV_1218	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1219	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia lucens
ASV_122	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1220	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1221	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1222	Unknown	NA	NA	NA	NA	NA	NA
ASV_1223	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus glacialis
ASV_1224	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus marshallae
ASV_1225	Eukaryota	Mollusca	Gastropoda	Neogastropoda	Columbellidae	Mitrella	Mitrella bicincta
ASV_1226	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1227	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1228	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1229	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_123	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1230	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1231	Unknown	NA	NA	NA	NA	NA	NA
ASV_1232	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Eucalanidae	Eucalanus	Eucalanus bungii
ASV_1233	Eukaryota	Arthropoda	Malacostraca	Decapoda	Callianassidae	Neotrypaea	Neotrypaea californiensis
ASV_1234	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1235	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Metridinidae	Metridia	Metridia pacifica
ASV_1236	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1237	Eukaryota	Annelida	Polychaeta	Phyllodocida	Syllidae	Proceraea	NA
ASV_1238	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	Balanidae	Balanus	Balanus glandula
ASV_1239	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_124	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1240	Eukaryota	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
ASV_1241	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Scolecitrichidae	Racovitzanus	Racovitzanus antarcticus
ASV_1242	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Calanidae	Calanus	Calanus pacificus
ASV_1243	Unknown	NA	NA	NA	NA	NA	NA
ASV_1244	Unknown	NA	NA	NA	NA	NA	NA
ASV_1245	Eukaryota	Annelida	Polychaeta	Spionida	Spionidae	NA	NA
