x	MP_1804_P12_Ve	MP_1804_P12_Ob	MP_1804_P8_Ob	MP_1807_P12_Ob	MP_1807_P12_Ve	MP_1807_P22_Ve	MP_1807_P22_Ob	MP_1807_P28_Ve	MP_1807_P28_Ob	MP_1807_P38_Ve	MP_1807_P4_Ob	MP_1807_P4_Ve	MP_1804_P22_Ve	MP_1807_P402_Ve	MP_1807_P402_Ob	MP_1807_P8_Ve	MP_1807_P8_Ob	MP_1809_P12_Ve	MP_1809_P12_Ob	MP_1809_P22_Ve	MP_1809_P22_Ob	MP_1809_P28_Ve	MP_1809_P28_Ob	MP_1809_P38_Ve	MP_1809_P38_Ob	MP_1809_P4_Ve	MP_1804_P22_Ob	MP_1809_P4_Ob	MP_1809_P402_Ve	MP_1809_P402_Ob	MP_1809_P8_Ve	MP_1809_P8_Ob	MP_1904_P12_Ve	MP_1904_P12_Ob	MP_1904_P22_Ve	MP_1904_P22_Ob	MP_1804_P28_Ve	MP_1904_P28_Ve	MP_1904_P28_Ob	MP_1904_P38_Ve	MP_1904_P38_Ob	MP_1904_P4_Ve	MP_1904_P4_Ob	MP_1904_P402_Ve	MP_1904_P402_Ob	MP_1904_P8_Ve	MP_1904_P8_Ob	MP_1804_P28_Ob	MP_1907_P12_Ve	MP_1907_P22_Ve	MP_1907_P22_Ob	MP_1907_P28_Ve	MP_1907_P28_Ob	MP_1907_P38_Ve	MP_1907_P38_Ob	MP_1804_P38_Ve	MP_1907_P4_Ve	MP_1907_P4_Ob	MP_1907_P402_Ve	MP_1907_P402_Ob	MP_1907_P8_Ve	MP_1907_P8_Ob	MP_1909_P12_Ve	MP_1909_P12_Ob	MP_1909_P22_Ve	MP_1909_P22_Ob	MP_1909_P28_Ve	MP_1909_P28_Ob	MP_1909_P38_Ve	MP_1909_P38_Ob	MP_1909_P4_Ve	MP_1804_P38_Ob	MP_1909_P4_Ob	MP_1909_P402_Ve	MP_1909_P402_Ob	MP_1909_P8_Ve	MP_1909_P8_Ob	MP_2007_P12_Ve	MP_2007_P12_Ob	MP_2007_P22_Ve	MP_2007_P28_Ve	MP_2007_P28_Ob	MP_2007_P38_Ve	MP_1804_P4_Ve	MP_2007_P38_Ob	MP_2007_P4_Ve	MP_2007_P4_Ob	MP_2007_P402_Ve	MP_2007_P402_Ob	MP_2007_P8_Ve	MP_2007_P8_Ob	MP_2010_P105_Ve	MP_2010_P105_Ob	MP_2010_P123_Ve	MP_1804_P4_Ob	MP_2010_P123_Ob	MP_2010_P132_Ve	MP_2010_P132_Ob	MP_2010_P136_Ve	MP_2010_P136_Ob	MP_2010_P22_Ve	MP_2010_P22_Ob	MP_2010_P28_Ve	MP_2010_P28_Ob	MP_2010_P381_Ve	MP_1804_P402_Ve	MP_2010_P381_Ob	MP_2010_P7_Ve	MP_2010_P7_Ob	MP_2009_P12_Ve	MP_2009_P12_Ob	MP_2009_P22_Ve	MP_2009_P22_Ob	MP_2009_P28_Ve	MP_2009_P28_Ob	MP_2009_P38_Ve	MP_2009_P38_Ob	MP_2009_P4_Ve	MP_2009_P4_Ob	MP_2009_P402_Ve	MP_2009_P402_Ob	MP_2009_P8_Ve	MP_1804_P402_Ob	MP_2009_P8_Ob	MP_1804_P8_Ve
ASV_157	0	0	0	0	3.701853009	5.761530688	0	9.663340175	0	13.01236265	21.64780417	915.457611	1.702852294	12.86670099	0	61.23270542	0	12.63104741	0	3.914047744	0	14.77410405	0	4.507550255	0	148.3129476	0	23.06658807	0	0	26.98181406	0	8.830412121	0	0	0	0.297826796	0	0	0	0	9.074410833	0	57.47126773	0	0	0	0	37.39189745	2.688714321	0	12.34282287	0	9.412616708	0	5.101000103	73.89162634	0.875789936	4.549808612	0	0	0	2.975216442	0	2.646920781	0	0	0	6.803451845	0	104.4932121	0	0	13.15291803	0	0.158716562	0	32.15175797	0	0	5.680557743	0	29.33142691	0	0	300.9404485	0	35.23142826	3.170832991	1.075485646	0	0	0	0	0	0	3.984143309	2.64799248	12.75957806	0	7.578628444	0	17.34981686	0	0	2.669977352	0	0	0	1.561719197	0	59.64585388	0	130.5341088	0	88.07857064	0	265.5172414	39.31674415	0.045173619	0	439.4263155	0	8.538502609	0
ASV_103	0	0.012025681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001959615	0	0	0	0	0	0	0	0	0	0	0.074156472	0	0	0	0	0	0	0	0	0.120084343	0	0	0	0.011601851	0	0.007642279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005341103	0	0	0	0	0	0	0	0.019045987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_6921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021687271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031577619	0.021415494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001320118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011321741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.24654108	0	0	0.856619761	0	0	0	0	0	0	0	0	0	0	0	0	0	2.943470707	4.0959842	0	0	0	0	0	0	0	0	0	0	11.00299065	0	0	0	0	0	0	0	0	0	0.659692572	0	0	0	0	0	4.472472085	0	0	0	0	0	0	0	0	0	0	17.75296287	0	0	0	0	0	0.357241755	0	0	0	0	3.910856921	0	6.145364943	0	0	7.046285651	6.341665982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.561719197	0	0	0	0	0	0	0	0	0	1.002854328	0	0	0	0	4.052028317
ASV_60	10.18994096	4.329245227	15.69960339	0	7.403706019	5.761530688	0.202514497	19.32668035	5.070549761	19.51854397	0	120.9094959	1.702852294	77.20020592	6.028023651	134.7119519	4.839587495	53.68195148	0	0	4.465513193	44.32231214	0	85.64345485	0.758767753	164.792164	1.254153447	0	54.446465	0	75.54907936	2.736902028	19.1325596	0	20.28397557	9.224057448	1.799370178	33.37041242	20.57061678	21.8938151	0	27.2232325	0	160.9195496	22.00598129	75.49967363	6.004217134	11.69248677	108.776429	0	0	1.234282287	0	28.23785013	3.298462861	35.70700072	32.84072282	1.751579873	104.6455981	1.455155295	13.41741625	0	145.7856056	0	7.940762344	0	3.533447821	0	88.44487399	0.874900945	81.27249859	26.6294443	0	148.4068185	0.785807597	4.761496858	6.038261897	0	0	0	5.680557743	0	1.95542846	10.66133622	18.43609483	8.359456902	0	0	3.170832991	0	13.86716156	0	0.007575341	0	1.407576765	0	0	0	0	0	0	0	0	0	11.52306138	54.73453616	0	5.945303206	0	26.54922635	0	0	0	21.7556848	0	52.84714238	12.54445272	201.1494253	1.842972382	17.04852358	2.09438964	16.27504872	12.65277633	8.538502609	28.36419822
ASV_59	0.978234347	0	0	0.363995332	3.232951628	0	0	0	0	0	0	0	0	0	0	0	0	1.042061411	0.278401422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029434707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12648422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039669553	0	0.019851906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_61	18.34189308	0	23.54940508	7.399427498	7.89728642	0	0.405028995	19.32668035	0	9.108653854	194.8302375	328.182915	0.021285654	1.715560132	6.349518245	24.49308217	4.839587495	0	1.199267666	0	0	9.908499115	1.831614042	4.507550255	0	160.6723599	1.254153447	77.21155914	0	0	16.18908843	4.105353042	4.31709037	0	0	9.224057448	3.598740356	3.930293018	12.34237007	0	2.017234029	0	7.382604936	0	0	0	72.05060561	5.019417536	64.96545735	0	12.37530731	0.015428529	0	0.627507781	0	25.50500052	1.094690761	6.130529555	40.94827751	17.46186354	0	1.408125611	41.65303018	54.01990482	0.529384156	2.646263973	0	0.712147109	0.226781728	0	23.2207135	0	12.48082726	4.364906426	3.667102121	0	9.057392845	428.6901063	0	6.670585773	5.680557743	0	293.3142691	0	0	8.359456902	0	239.5737121	3.170832991	225.8519856	9.9051154	0	0	2.924746443	0.175947096	0	0	0	8.50638537	0	2.526209481	0	34.69963373	0	4.253930158	6.674943226	0.751757673	7.927070941	1.217193725	0.281109455	1.162462049	19.88195129	0	21.7556848	0	0	0	2.212643678	17.32394039	0.083571194	4.654199199	179.0255359	0	34.15401043	8.104056635
ASV_3535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.96552127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.399106019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.364906426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3594123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.98850709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.364906426	0	0	0	0	0	0	0	0	0	0	0	16.7189138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536398467	0	0	0	0	0	0	0
ASV_84	0.489117174	0	0	0	0	0	0	0	0	0	5.411951042	51.81835621	0	0	0	0	0	0	0	0	0	0	0	0	0	4.119804099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.49425355	0	0	0	0	0	0	0	0	0	0	0	0	16.42036141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.359456902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.326388164	0	0.270135221
ASV_2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.507550255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.98850709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.022988506	0	0	0	0	0	0	0
ASV_7673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089603234	0	0	0	0	0	0	0	0
ASV_58	1.151463346	0.20042802	0.088310269	5.666375095	4.726032342	0.192051023	0.135009665	0	0	1.127738096	5.411951042	3.501664678	0.085142615	16.383599257	18.08407095	12.24654108	0	0	0	0.052187303	0.011163783	0.019698805	0	0	0.12140284	0	0.00391923	0	0	0.378323849	0.053963628	0	0.313970209	0.153599408	0.450755013	0.011530072	0.74456699	0.018539118	0	0	0.176507978	0.060496072	0.692119213	11.49425355	0	0.341655088	0.300210857	0.890856135	0.06324211	0.026887143	0.011601851	0.411427429	0	20.116451353	10.043819412	0.408080008	1.642036141	0.875789936	105.555559748	58.322624224	0.298164806	0	0	0	0	0	0	0	0	0	0	0.732309719	0	0	0	0.317433124	0	0.026793132	0	0.025014698	0	0	0.651809471	0.266533405	0.471144646	1.857657045	0.586982026	21.13885695	126.912590498	0.645291387	0.074288365	0	0	0	1.595253667	0	0	0	0.170127707	0	0.210517457	0.105041043	0	0	0	0.266997745	0	0.29726516	0.228223823	0	0	0	0	0	0	15.854142715	0	0	0	1.002854328	0.34906494	0	0.079079852	8.794657687	4.133068884
ASV_219	0	0	0.16190216	0	0.431882851	0	0	0	0	0.325309066	0	0	0.085142615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054216008	0	0	0	0	0	0	0	0	0.069180431	0	0	0	0.031276879	1.205297332	0	2.030216357	0	0	0	0	0	0	0	0.464074024	0	0	11.29514005	2.550811279	0	0	0	4.645594056	1.673428589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.651809471	0.066633351	0	0	0.067728695	2.348761884	0	0	0	0	0	0	1.4357283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135067611
ASV_296	0	0	0	0	0	0	0	0	0	0.108436355	0	0	0	0	0	0	0	0	0	0	0	0.656626847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148913398	2.039302981	0	0	0	0	0	0	0	0	0	0	0	0	0.309382683	0	0	0	0	0	0	0	0	0	0.02236236	0.021121884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136683213	0	0	1.249375358	0	0	0	0	0	0	0	0	1.228648255	0	0	0	0	0	0
ASV_3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.429119267	0	0	0	0	0	0	0	0	0	0	0	0	0.54734538	0	0.606641148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.364906426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.24654108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.287868898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.472472085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268199234	0	0	0	0	0	0	0
ASV_5239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.364906426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1577	0	0	0	0	0	0	0	0	0	0	0	0.188430386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031276879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253416604	0	0	0	0	0	0	0.02236236	0	0	0	0	0	0	0	0	0.723843828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059494066	0	0	0	0	0	0	0	0.536398467	0	0	0	0	0	0	0
ASV_7035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.555613286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.799370178	0	0	0	0	0	0	0.076628357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_485	0	0	0	0	0	0	0	0	0	6.506181324	0	17.27278492	0	0	0	0	0	0	0	0	0	0	0	4.507550255	0	20.5990205	0	0	6.049607222	0	0	0	89.77585657	0	0	0	0	2.780867702	0.010285308	6.255375743	0	54.446465	0	448.2758883	0	2.287868898	0	0	0	0	0	0	0	0	0	20.40400041	65.68144563	0	9.099617224	0	0	0	0	0	0	0	0	0	0	0	0	0	4.680310222	82.93322209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.253192685	0	0	0	0	0	0	1.334988676	0.256281025	0	0	1.561719197	0	0	0.115597179	0	0	0	0	8.045977011	0	0	0	0	0	0	0
ASV_7311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357680631	0	0	0	0	0	0	0	4.914593019	0	0	0	0	0	0
ASV_370	0	0	0	0	0	0	0	0	0	0	0	0.895044335	0	0	0	0.174950587	0	0	0	0	0	0	0	0	0	0.247188246	0	0	0	0	0	0	0	0	0	0	0.148913398	0	0	0	0	0	0	0	0	0	0	0	0	0.053774286	0	0	0	0	0	0	0	0	0	0	3.384170545	0	0	0	0.099259529	0	0	0	0	0	0	0	0	0	0	0.019045987	0	0	0	0	0	0	0	0.333166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.363984674	0	0	0	0	0	0	0
